Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DQN,1024,1,-2229209.8613133654,4.222071434711842,351.8331944444444
DQN,1024,2,-2309616.9961702283,4.12030567041184,361.98319444444445
DQN,1024,3,-2329839.394069042,4.051550142786234,364.1043055555556
DQN,1024,4,-2599238.4456328177,4.04792442791672,401.4845833333333
DQN,1024,5,-2275392.967653979,4.0757088429984165,356.7838888888889
DQN,1024,6,-2269004.0880314754,4.066290504948216,355.8023611111111
DQN,1024,7,-2547596.37348208,4.007147649923743,393.90430555555554
DQN,1024,8,-2222639.7147020916,4.431740143208181,353.0173611111111
DQN,1024,9,-2297967.368059749,4.23428661926688,361.505
DQN,1024,10,-2202673.2880219864,4.11866272674843,347.11347222222224
DQN,1024,11,-2292785.638211507,4.043643973441652,358.87888888888887
DQN,1024,12,-2311063.528141784,4.099964947326286,361.98069444444445
DQN,1024,13,-2175473.975102491,4.157930963126483,343.7284722222222
DQN,1024,14,-2478680.1301682005,3.973359361447872,383.9947222222222
DQN,1024,15,-2339239.1610499765,4.2532756072759845,367.4270833333333
DQN,1024,16,-2326801.647066657,4.231602188928876,365.48291666666665
DQN,1024,17,-2180045.9928104053,4.214875163235773,344.93291666666664
DQN,1024,18,-2467001.9630552065,4.14602835427268,384.09944444444443
DQN,1024,19,-2434239.5016199853,3.9519792017634994,377.6086111111111
DQN,1024,20,-2588890.2442401615,4.052607779653482,400.0941666666667
DQN,1024,21,-2283422.129480667,4.090012152169382,358.0420833333333
DQN,1024,22,-2401959.6665136684,4.162671360976144,375.2322222222222
DQN,1024,23,-2523737.02870984,4.05649966268152,391.0840277777778
DQN,1024,24,-2532299.7036321326,4.143740290017848,393.1456944444444
DQN,1024,25,-2155454.8183332076,4.165710919145509,341.0258333333333
DQN,1024,26,-2319079.405200194,4.080994432988706,362.90430555555554
DQN,1024,27,-2043169.0397257684,4.184693955331992,325.62041666666664
DQN,1024,28,-2676753.8828585977,3.999668353985095,411.7680555555556
DQN,1024,29,-2540712.3804208105,4.078855888897908,393.66527777777776
DQN,1024,30,-2442869.9592068396,4.112250627855887,380.41
DQN,1024,31,-2387679.782748508,4.1796697485011824,373.4188888888889
DQN,1024,32,-2278026.555777942,4.159520120402185,357.98777777777775
DQN,1024,33,-2536089.5498755784,4.231145206632235,394.5461111111111
DQN,1024,34,-2516756.4203628325,4.032938666741794,389.87888888888887
DQN,1024,35,-2078226.1483048284,4.21658133608821,330.80833333333334
DQN,1024,36,-2117040.401807496,4.187022258558624,335.9036111111111
DQN,1024,37,-2490884.964119709,4.083806115146709,386.7943055555556
DQN,1024,38,-2590926.2810638347,4.004023934271665,399.8911111111111
DQN,1024,39,-2316764.739701268,4.074920341253225,362.52208333333334
DQN,1024,40,-1589161.7719263588,4.525808792895486,265.975
DQN,1024,41,-2525124.745871487,4.217975815987866,392.89152777777775
DQN,1024,42,-2391788.7018248704,4.082893091318944,373.02180555555555
DQN,1024,43,-2484479.3003513296,4.234926448862172,387.41583333333335
DQN,1024,44,-2050671.955189217,4.258014576185617,327.3956944444444
DQN,1024,45,-2635793.3156890697,4.077787344603414,406.86027777777775
DQN,1024,46,-1719815.0576760208,4.5089992681572975,283.9531944444444
DQN,1024,47,-2504067.988850653,4.005180770066747,387.8390277777778
DQN,1024,48,-2388974.9958796627,4.143430675149828,373.2363888888889
DQN,1024,49,-2666908.739456523,4.103045348843691,411.43444444444447
DQN,1024,50,-2655712.2273370144,3.9572330118120185,408.42125
DQN,1024,51,-2437733.0253319736,4.143027487626457,380.00430555555556
DQN,1024,52,-2323464.773578683,4.092892095411661,363.6323611111111
DQN,1024,53,-2527597.7320220256,3.939351001475237,390.44875
DQN,1024,54,-2244748.877567746,4.187807319317955,353.64875
DQN,1024,55,-2258841.1320299297,4.136039894410295,355.0883333333333
DQN,1024,56,-2563236.7139243134,3.997573476234827,395.98083333333335
DQN,1024,57,-2562363.6819070918,4.181393371753246,397.6977777777778
DQN,1024,58,-2397114.3702202407,4.135286586413304,374.28541666666666
DQN,1024,59,-2424427.781316864,4.026308652251203,376.9891666666667
DQN,1024,60,-2451027.075095355,3.9982073495908135,380.4025
DQN,1024,61,-2313617.1617732425,4.090622814141989,362.24194444444447
DQN,1024,62,-2518473.1874001636,4.023372456361336,390.02166666666665
DQN,1024,63,-2620484.661742879,3.9328658671447294,403.2848611111111
DQN,1024,64,-2444851.6371928216,4.173018991507707,381.29291666666666
DQN,1024,65,-2529021.706426329,3.89935135728201,390.24652777777777
DQN,1024,66,-2429863.180699334,4.040747550353108,377.8884722222222
DQN,1024,67,-2242304.3455183874,4.189467486458706,353.3258333333333
DQN,1024,68,-2595725.9008387406,4.000195881828049,400.51944444444445
DQN,1024,69,-2427037.0861462574,4.08670719701556,377.9555555555556
DQN,1024,70,-2547877.945410031,3.978681372464063,393.65875
DQN,1024,71,-2799025.932086744,3.8370148872807404,427.12375
DQN,1024,72,-1414605.4182987905,4.707202595789585,243.545
DQN,1024,73,-2504256.9616501587,4.070945038309325,388.5229166666667
DQN,1024,74,-2470755.0597678167,4.2704159037635145,385.8645833333333
DQN,1024,75,-2614002.38078551,4.071522551255316,403.7711111111111
DQN,1024,76,-2529955.236168902,4.042857890599105,391.81125
DQN,1024,77,-2575118.532319614,4.071645445327628,398.37180555555557
DQN,1024,78,-2386693.729647605,4.106448260736648,372.5497222222222
DQN,1024,79,-2579576.0752742244,3.9736379026673387,398.0108333333333
DQN,1024,80,-2651715.128362485,3.870692718378372,407.00069444444443
DQN,1024,81,-1289678.6750119037,4.71335180854372,226.25555555555556
DQN,1024,82,-1520929.581888043,4.565241987728954,256.8926388888889
DQN,1024,83,-2342632.6143482747,4.066602639324726,366.0316666666667
DQN,1024,84,-2679485.990337213,3.929416858584047,411.445
DQN,1024,85,-2578935.8705508085,3.900321298794478,397.18875
DQN,1024,86,-1293756.1913117631,4.774469638940899,227.43305555555557
DQN,1024,87,-1457106.0789505665,4.577610084724866,248.15194444444444
DQN,1024,88,-2727747.3796472154,4.093230901385831,419.7861111111111
DQN,1024,89,-1483340.5113416759,4.62400685818971,252.25958333333332
DQN,1024,90,-2639768.532916762,4.1193676606334835,407.8281944444444
DQN,1024,91,-1530885.0273377995,4.58811080245405,258.50402777777776
DQN,1024,92,-2668207.7676123977,3.937683841404942,409.96125
DQN,1024,93,-1668409.165248749,4.469025550408731,276.41375
DQN,1024,94,-2678759.824421835,4.113113612276062,413.18111111111114
DQN,1024,95,-1455366.3360241214,4.600606514437451,248.14027777777778
DQN,1024,96,-1255555.9767800735,4.690375393992292,221.2865277777778
DQN,1024,97,-2663795.830545047,3.9474746344968135,409.44638888888886
DQN,1024,98,-2628003.435794521,4.1668134565505115,406.6686111111111
DQN,1024,99,-1492545.3119428155,4.621829071685179,253.51625
DQN,1024,100,-2809215.670037281,4.12531020254123,431.4219444444444
DQN,1024,101,-2650240.309811657,3.877954087160404,406.86847222222224
DQN,1024,102,-2676479.4429606325,3.8730911264573757,410.46416666666664
DQN,1024,103,-2708024.562429148,4.051256139743901,416.62708333333336
DQN,1024,104,-1132812.5261492806,4.82065943421695,205.54166666666666
DQN,1024,105,-2544982.422309382,4.102799751432981,394.4977777777778
DQN,1024,106,-2567508.7297703093,3.9503510341391914,396.1019444444444
DQN,1024,107,-2532797.552476346,4.108645167330261,392.8638888888889
DQN,1024,108,-2425351.0175227784,4.224430377174851,379.0986111111111
DQN,1024,109,-2753605.85610211,3.9593076138070384,422.03833333333336
DQN,1024,110,-2403417.1570036025,4.080872880657434,374.6166666666667
DQN,1024,111,-2495837.7577503202,3.961170089568344,386.2558333333333
DQN,1024,112,-2532988.519024522,4.141673410651279,393.22069444444446
DQN,1024,113,-2733326.096357761,3.965193164456971,419.28055555555557
DQN,1024,114,-2741619.56668054,3.976381077926143,420.5443055555556
DQN,1024,115,-2657643.3214575727,4.008842817904979,409.2055555555556
DQN,1024,116,-2711516.7205315274,3.8433928249647775,415.0334722222222
DQN,1024,117,-2509814.9570676624,4.136500659581169,389.9504166666667
DQN,1024,118,-2522808.0099918516,4.144305480661889,391.8330555555556
DQN,1024,119,-2667281.713219524,3.882309595256953,409.2788888888889
DQN,1024,120,-1963262.0717373108,4.279929623843407,315.4745833333333
DQN,1024,121,-2312967.1130863153,4.247512383968806,363.72055555555556
DQN,1024,122,-1653817.3781369422,4.962258718344564,279.31944444444446
DQN,1024,123,-2735660.8505052384,3.9690299137312386,419.6431944444444
DQN,1024,124,-2654585.3162834654,4.066273447078035,409.3551388888889
DQN,1024,125,-1332379.9925571429,4.721750175609833,232.27027777777778
DQN,1024,126,-2422974.1253905967,4.213901100645828,378.66319444444446
DQN,1024,127,-1234325.9678125144,4.719097742068113,218.6251388888889
DQN,1024,128,-2533085.6186960572,4.03403313250152,392.15777777777777
DQN,1024,129,-1075548.5273530574,4.823298306263126,197.6147222222222
DQN,1024,130,-1206436.7126576735,4.837198510299578,215.9326388888889
DQN,1024,131,-1415707.3586783921,4.584703421869274,242.47305555555556
DQN,1024,132,-1014853.0081116856,4.900694407354082,189.95875
DQN,1024,133,-2776572.626283791,3.9854080282730258,425.4891666666667
DQN,1024,134,-1049312.7120038432,4.942684632814865,195.16472222222222
DQN,1024,135,-1136927.844299241,4.901766128018063,206.92430555555555
DQN,1024,136,-2656836.421738454,4.1482858732591525,410.48791666666665
DQN,1024,137,-955748.6636035754,4.976213083228333,182.505
DQN,1024,138,-2319905.8280332703,4.033224669868467,362.5413888888889
DQN,1024,139,-1133969.8752708617,4.807932362450814,205.5751388888889
DQN,1024,140,-2824424.700300083,3.8194486624849615,430.47569444444446
DQN,1024,141,-1474961.8559165306,4.614460405627834,251.00041666666667
