Episode,Total_Waiting_Time,Total_Avg_Waiting_Time,Total_Avg_Speed,Total_Reward
1,1206041.0,167.50569444444446,10.726629946398443,-5556.758969163957
2,940678.0,130.6497222222222,10.779056433789014,30461.420850750394
3,1055188.0,146.55388888888888,10.753906694004344,14675.789156842831
4,1102936.0,153.18555555555557,10.7720889700484,9673.310468811116
5,1143335.0,158.79652777777778,10.745896339073777,3288.8641805154784
6,1186454.0,164.78527777777776,10.735239975747174,-2514.8811103008193
7,1073489.0,149.09569444444443,10.782760488602172,13934.053552443615
8,1357152.0,188.49333333333334,10.739999743682546,-23851.711318390277
9,1769527.0,245.76763888888888,10.70489567521132,-77314.85245603524
10,1227628.0,170.5038888888889,10.785154727098883,-5065.116225025191
11,1503114.0,208.76583333333335,10.771157171460262,-40217.08777659361
12,1277273.0,177.39902777777777,10.804182267137977,-10120.955845885059
13,1280947.0,177.90930555555556,10.787516886329295,-11386.840045728999
14,1017276.0,141.28833333333333,10.832252529410825,23986.34801687233
15,1132611.0,157.30708333333334,10.815900703651556,8758.825286061896
16,1585881.0,220.26125,10.752041304177803,-51692.9279486759
17,1904839.0,264.56097222222223,10.733024455648696,-92507.63336118057
18,1228064.0,170.56444444444443,10.808216625731616,-3760.3437072070874
19,1279273.0,177.67680555555555,10.804499932163711,-10177.187884362786
20,1349742.0,187.46416666666667,10.789157242413255,-19981.84619886813
21,1076842.0,149.5613888888889,10.839700108967687,16873.09938297039
22,1087263.0,151.00875,10.825984590743637,14760.497917793913
23,1037407.0,144.08430555555555,10.830612865692917,21368.402996497985
24,1217686.0,169.12305555555557,10.816397086909996,-1992.541999226549
25,1443124.0,200.4338888888889,10.78802033803362,-31727.480705096594
26,1259797.0,174.97180555555556,10.830479488108413,-6309.685928704255
27,1376741.0,191.21402777777777,10.800404126984317,-22734.23324665682
28,1068875.0,148.45486111111111,10.80590842738615,16134.928185149874
29,1077654.0,149.67416666666668,10.832734364073822,16453.941864207638
30,1157115.0,160.71041666666667,10.79363031319102,4409.358392572881
31,1246173.0,173.07958333333335,10.790134725443512,-7057.994506082691
32,1130730.0,157.04583333333332,10.816057329588196,8765.710940096245
33,983454.0,136.59083333333334,10.838754521797478,28515.428603461165
34,842526.0,117.0175,10.878676652022582,48427.38290099951
35,887676.0,123.28833333333333,10.852567547049281,41180.71416578751
36,1066895.0,148.1798611111111,10.821097029289577,16944.349546481135
37,1109572.0,154.10722222222222,10.798053031511026,10403.408146048172
38,1163887.0,161.6509722222222,10.783383397215353,2806.9360476947563
39,1100309.0,152.82069444444446,10.815406318474773,12451.375542727379
40,1130415.0,157.00208333333333,10.793654610299843,7473.92740488221
41,1058926.0,147.07305555555556,10.81254422530364,17609.15397384113
42,1000576.0,138.9688888888889,10.833372445029926,25854.296499479107
43,993263.0,137.95319444444445,10.824948236597542,26557.343391659524
44,934283.0,129.7615277777778,10.840385603068833,34702.332402741275
45,1090688.0,151.48444444444445,10.797119688262635,12771.516568813282
46,1283682.0,178.28916666666666,10.768933287079872,-13116.920102998694
47,1273685.0,176.90069444444444,10.777926304601332,-11280.812594541541
48,1163648.0,161.61777777777777,10.805885207632807,4095.8450027756076
