Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DuelingDQN,128,1,-2305732.9291660595,4.1938343805807445,362.1790277777778
DuelingDQN,128,2,-2466636.939971043,4.020556449753576,382.7940277777778
DuelingDQN,128,3,-2228185.7765557594,4.110142053687902,350.57166666666666
DuelingDQN,128,4,-2379403.904343825,4.145223612964219,371.925
DuelingDQN,128,5,-2447223.578190875,4.011714251472766,380.00930555555556
DuelingDQN,128,6,-2364439.4386482895,4.098021746616757,369.3745833333333
DuelingDQN,128,7,-2352933.4336890504,4.213646818244374,368.9327777777778
DuelingDQN,128,8,-2743326.3124592854,4.023176278127234,421.24930555555557
DuelingDQN,128,9,-2501285.567422509,4.145381070738894,388.8545833333333
DuelingDQN,128,10,-2485531.732555909,4.086323221622089,386.0759722222222
DuelingDQN,128,11,-2345232.275543301,4.130065680186769,367.02736111111113
DuelingDQN,128,12,-2427594.003373111,4.035819457403152,377.5240277777778
DuelingDQN,128,13,-2491219.2291473104,4.012663544205305,386.12930555555556
DuelingDQN,128,14,-2507324.5901943967,4.171630756482886,389.9558333333333
DuelingDQN,128,15,-2770041.7730942923,4.1571976628079295,426.3
DuelingDQN,128,16,-2363433.6578160045,4.155240925580057,369.8070833333333
DuelingDQN,128,17,-2451443.80028748,3.948683386898037,379.9651388888889
DuelingDQN,128,18,-2513731.714705242,4.108031801720407,390.20972222222224
DuelingDQN,128,19,-2542344.548063681,4.061603560129064,393.71944444444443
DuelingDQN,128,20,-2427190.1671103938,3.992289403871103,377.03263888888887
DuelingDQN,128,21,-2771318.587828934,4.04331134204384,425.3384722222222
DuelingDQN,128,22,-2330143.509929024,4.111701312121403,364.74805555555554
DuelingDQN,128,23,-2416695.144834001,4.020511936508277,375.8572222222222
DuelingDQN,128,24,-2398361.372851423,4.284494888215411,375.9506944444444
DuelingDQN,128,25,-2596895.841397437,4.025224485429514,400.9322222222222
DuelingDQN,128,26,-2517763.1945152013,4.023677914199725,389.9261111111111
DuelingDQN,128,27,-2343339.624756111,4.1088524954320285,366.5523611111111
DuelingDQN,128,28,-2665426.6785589163,3.845310076223269,408.65125
