Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DQNPER,256,1,-2579118.896527275,4.162529279094833,399.83625
DQNPER,256,2,-2571655.529737342,4.021339924991245,397.3877777777778
DQNPER,256,3,-2513186.642747314,3.94700501947995,388.52375
DQNPER,256,4,-2174950.277079811,4.14245454666511,343.50097222222223
DQNPER,256,5,-2305354.527082107,4.022103849210963,360.4091666666667
DQNPER,256,6,-2479182.032362921,3.9648607188828655,383.9794444444444
DQNPER,256,7,-2126240.7549912687,4.268947912668289,338.00069444444443
DQNPER,256,8,-2355169.1816456714,4.12003920666822,368.3072222222222
DQNPER,256,9,-2211154.689785168,4.184268260461822,348.9475
DQNPER,256,10,-2510050.404506912,4.122272221432508,389.8408333333333
DQNPER,256,11,-2430280.3571660677,4.072050655656604,378.25944444444445
DQNPER,256,12,-2516052.375528341,4.069161512448193,390.1433333333333
DQNPER,256,13,-2313546.7165039624,4.25435122483945,363.86944444444447
DQNPER,256,14,-2353037.3930139416,4.079855713779122,367.6093055555556
DQNPER,256,15,-2687967.3705999725,3.992050466300827,413.24930555555557
DQNPER,256,16,-2580273.106589271,4.1891235832435285,400.2625
DQNPER,256,17,-2689623.286999828,4.203787746816402,415.5966666666667
DQNPER,256,18,-2571887.556931587,4.027908991199928,397.48569444444445
DQNPER,256,19,-2426300.4738838635,4.00692403212937,377.05541666666664
DQNPER,256,20,-2628155.4044489725,4.067980556102017,405.7013888888889
DQNPER,256,21,-2292165.6655791374,4.151199152377212,359.86833333333334
DQNPER,256,22,-2444079.0218863892,4.029388643643583,379.74930555555557
DQNPER,256,23,-2474712.2789589493,4.025301740468904,383.96305555555557
DQNPER,256,24,-2478753.57828766,4.444450372416522,388.7158333333333
DQNPER,256,25,-2414804.227822607,4.068927452718623,376.07875
DQNPER,256,26,-2364029.625755236,4.1981441497590275,370.31888888888886
DQNPER,256,27,-2485846.9739344497,4.042736533792614,385.6838888888889
DQNPER,256,28,-2451231.805712313,4.103974982987075,381.4886111111111
DQNPER,256,29,-2445363.232668216,4.045357939950334,380.08736111111114
DQNPER,256,30,-2339702.5220391606,4.145826145673106,366.4169444444444
DQNPER,256,31,-2573378.8819137313,4.1885433702380395,399.2991666666667
DQNPER,256,32,-2365505.1582500804,4.074108973772511,369.2834722222222
DQNPER,256,33,-2365350.708728468,4.128698552155592,369.80791666666664
DQNPER,256,34,-2552007.56326866,4.042422792517902,394.8697222222222
DQNPER,256,35,-2588426.3099303273,4.055440200889885,400.05805555555554
DQNPER,256,36,-2277734.1189941517,4.066623407986832,357.0181944444444
DQNPER,256,37,-2540890.376520085,3.982814274517364,392.7295833333333
DQNPER,256,38,-2447490.2571939575,4.139329824698557,381.3225
DQNPER,256,39,-2271313.2196606817,4.206538679451037,357.52555555555557
DQNPER,256,40,-2342593.7984529356,4.07764174875697,366.13666666666666
DQNPER,256,41,-2210778.126114923,4.14262331048219,348.47875
DQNPER,256,42,-2487452.902296138,4.10308475120355,386.5104166666667
DQNPER,256,43,-2518862.9446468344,4.07009805206839,390.54305555555555
DQNPER,256,44,-2527590.0770866405,3.943360098376617,390.48777777777775
DQNPER,256,45,-2477229.231661937,4.083469066127435,384.89430555555555
DQNPER,256,46,-2326666.984884623,4.281125276519623,365.95944444444444
DQNPER,256,47,-2475271.372390984,4.2502587826686,386.29027777777776
DQNPER,256,48,-2392264.1764452765,4.105803166689372,373.31694444444446
DQNPER,256,49,-2547213.278903135,4.089190633492036,394.6715277777778
DQNPER,256,50,-2631319.373994272,3.8677031942457543,404.1380555555556
DQNPER,256,51,-2344484.8453946235,4.029627206828476,365.9191666666667
DQNPER,256,52,-2593709.1777809276,3.98866425705216,400.12402777777777
DQNPER,256,53,-2394790.2852982758,4.025190541810068,372.8616666666667
DQNPER,256,54,-2670101.5180825843,3.982006751977881,410.6675
DQNPER,256,55,-2578941.948343593,4.326889676389562,401.4552777777778
DQNPER,256,56,-2387986.448449854,4.16677161252451,373.3325
DQNPER,256,57,-2688851.571183912,4.006033793945228,413.51194444444445
DQNPER,256,58,-2390773.5629766067,3.973895017517886,371.79083333333335
DQNPER,256,59,-2488589.9237756645,4.114681677199346,386.78430555555553
DQNPER,256,60,-2643472.5591658093,4.140811741663467,408.5570833333333
DQNPER,256,61,-2661204.044623827,3.941138326330585,409.0230555555556
DQNPER,256,62,-2479179.0919386004,4.29129045888745,387.24333333333334
DQNPER,256,63,-2541504.699342181,4.041268124714981,393.39944444444444
DQNPER,256,64,-2486406.29233468,4.062232111582475,385.95652777777775
DQNPER,256,65,-2458161.576272772,4.1355892800457354,382.76722222222224
DQNPER,256,66,-2592276.7274636473,3.9505871771412937,399.5443055555556
DQNPER,256,67,-2509939.682214911,4.199226700352327,390.595
DQNPER,256,68,-2380055.341860552,4.144648093098484,372.0097222222222
DQNPER,256,69,-2544090.5548188016,4.095020134035357,394.2961111111111
DQNPER,256,70,-2453166.3698520074,3.9368004758959847,380.0855555555556
DQNPER,256,71,-2582880.8737802585,4.409987934899641,402.8333333333333
DQNPER,256,72,-2615799.608081476,4.138227728512887,404.6877777777778
DQNPER,256,73,-2540302.643593042,4.360171686950889,396.4215277777778
DQNPER,256,74,-2552123.2517331084,4.237135458004314,396.8329166666667
DQNPER,256,75,-2411195.7420527725,4.132475866182202,376.21305555555557
DQNPER,256,76,-2433270.221097609,4.087441435125819,378.8286111111111
DQNPER,256,77,-2569165.765058836,4.056794991027475,397.3965277777778
DQNPER,256,78,-2541508.3812972275,4.0021614305009585,393.00888888888886
DQNPER,256,79,-2581845.4230320076,4.064605297761668,399.23569444444445
DQNPER,256,80,-2660599.8813495627,4.164946155555817,411.1772222222222
DQNPER,256,81,-2543931.935978229,4.031625948964202,393.6401388888889
DQNPER,256,82,-2393522.7261294313,4.152281644345054,373.95652777777775
DQNPER,256,83,-2390037.039850317,4.179777288158199,373.7473611111111
DQNPER,256,84,-2664928.0038831886,3.9872222276705864,410.00111111111113
DQNPER,256,85,-2585494.645404282,4.121838320886085,400.3148611111111
DQNPER,256,86,-2618772.3099278007,4.031787423236847,404.03625
DQNPER,256,87,-2578655.9319262435,4.094487117956511,399.0915277777778
DQNPER,256,88,-2689995.934965916,4.055028742845852,414.16083333333336
DQNPER,256,89,-2594167.9812616883,4.17484754717412,402.0495833333333
DQNPER,256,90,-2494797.5278704353,4.236062178617656,388.86027777777775
DQNPER,256,91,-2490077.9601237625,4.058070059922976,386.4248611111111
DQNPER,256,92,-2645407.2330413363,3.976274599953571,407.18041666666664
DQNPER,256,93,-2258269.3101414964,4.120981863739616,354.85833333333335
DQNPER,256,94,-2459014.6062581744,4.060561084582928,382.1354166666667
DQNPER,256,95,-2684169.7854612116,4.06685026427072,413.46986111111113
DQNPER,256,96,-2570266.397743895,4.017994537286905,397.1613888888889
DQNPER,256,97,-2491252.6741252653,4.065310143393988,386.66041666666666
DQNPER,256,98,-2455165.7505488773,4.139031304968026,382.3855555555556
DQNPER,256,99,-2580748.0667353803,4.31345747430772,401.57180555555556
DQNPER,256,100,-2701339.579083856,4.1285753535577845,416.47180555555553
DQNPER,256,101,-2383706.107364978,4.365901356133299,374.7293055555556
DQNPER,256,102,-2540486.951921523,4.154667397679619,394.39208333333335
DQNPER,256,103,-2595262.125636441,4.011012203884253,400.56319444444443
DQNPER,256,104,-2633593.0822555497,4.036651696182546,406.1433333333333
DQNPER,256,105,-2402251.286822803,4.062634965890461,374.27236111111114
DQNPER,256,106,-2539898.4013821846,4.088994486842077,393.6536111111111
DQNPER,256,107,-2713611.2129731835,4.022219324922621,417.1126388888889
DQNPER,256,108,-2582566.454044159,4.1489243127486715,400.1790277777778
DQNPER,256,109,-2564820.6101286197,4.0873665879396714,397.09875
DQNPER,256,110,-2751345.5622147294,3.944617250458447,421.5775
DQNPER,256,111,-2658016.491766135,3.947798782780611,408.64694444444444
DQNPER,256,112,-2739749.3046967243,4.09598194294846,421.48055555555555
DQNPER,256,113,-2555441.281110956,3.9429544866927215,394.3519444444444
DQNPER,256,114,-2654922.899595745,3.89611256194424,407.7004166666667
DQNPER,256,115,-2389643.390857941,4.0940501888444825,372.8354166666667
DQNPER,256,116,-2607561.495513101,4.081104290713655,402.9723611111111
DQNPER,256,117,-2594414.9381777975,4.231737034483128,402.65277777777777
DQNPER,256,118,-2720898.6819121144,4.029018367469247,418.1927777777778
DQNPER,256,119,-2443529.4140785336,4.094897087989036,380.3280555555556
DQNPER,256,120,-2589072.329172359,3.8841621512193387,398.435
DQNPER,256,121,-2789305.490923003,4.122812688901849,428.63166666666666
DQNPER,256,122,-2588333.7280230196,3.9838093917318362,399.3288888888889
DQNPER,256,123,-2385874.8704996402,4.060418526565853,371.97569444444446
DQNPER,256,124,-2484590.2167415437,4.155816497374992,386.6401388888889
DQNPER,256,125,-2490480.354922344,4.178217356354765,387.6822222222222
DQNPER,256,126,-2643578.5398631115,3.990256450792716,407.06625
DQNPER,256,127,-2491042.796803032,3.9265445459395742,385.24361111111114
DQNPER,256,128,-2672428.6161250384,4.104241504796284,412.21305555555557
DQNPER,256,129,-2798379.5522221667,3.9777701678806228,428.44152777777776
DQNPER,256,130,-2540856.376911112,3.987453157237723,392.77125
DQNPER,256,131,-2423513.500595927,4.263604224421135,379.2351388888889
DQNPER,256,132,-2568422.7211601194,4.0116844883671705,396.84222222222223
DQNPER,256,133,-2670190.2039884157,4.258455566752872,413.44430555555556
DQNPER,256,134,-2577873.1289822715,4.279678831096695,400.83472222222224
DQNPER,256,135,-2814082.778652801,3.9105031317325905,429.9498611111111
DQNPER,256,136,-2455816.1109835017,4.1157207425153635,382.2427777777778
DQNPER,256,137,-2520633.1109222705,3.999873518492882,390.08666666666664
DQNPER,256,138,-2769303.011569527,4.100319347530566,425.6286111111111
DQNPER,256,139,-2717437.145209607,4.083900824297124,418.2608333333333
DQNPER,256,140,-2842347.775795728,4.112489288295931,435.8954166666667
DQNPER,256,141,-2714418.3498184024,4.120745204228103,418.21
DQNPER,256,142,-2517537.088220636,3.955137721126106,389.20930555555555
DQNPER,256,143,-2661510.484566898,4.258840557926966,412.2426388888889
DQNPER,256,144,-2729883.000491303,3.9447361630840017,418.59777777777776
DQNPER,256,145,-2429615.0748430956,4.003637908449995,377.48291666666665
DQNPER,256,146,-2609840.2764523453,4.088218444836601,403.36
DQNPER,256,147,-2588037.5539432904,4.096811813952272,400.41777777777776
DQNPER,256,148,-2632762.8696159353,4.747946335418587,413.1409722222222
DQNPER,256,149,-2602613.905722451,3.988501368736375,401.3591666666667
DQNPER,256,150,-2587104.8854001192,4.090265543198604,400.22277777777776
DQNPER,256,151,-2663836.228819339,4.035066327068724,410.3279166666667
DQNPER,256,152,-2575994.878038479,4.042015642180226,398.1972222222222
DQNPER,256,153,-2577218.6594990557,3.9830186765496545,397.77722222222224
DQNPER,256,154,-2463550.8505040603,3.994571579084853,382.10555555555555
DQNPER,256,155,-2503961.6610056534,4.136810327689048,389.1405555555556
DQNPER,256,156,-2783193.892279014,4.007682113006971,426.63152777777776
DQNPER,256,157,-2664285.1055893004,3.976484703973234,409.80444444444447
DQNPER,256,158,-2715780.5183487134,4.076715084370193,417.9588888888889
DQNPER,256,159,-2784410.016231219,4.231222064381198,429.03583333333336
DQNPER,256,160,-2737815.1767826527,4.053483716306084,420.78694444444443
DQNPER,256,161,-2643420.2606647867,3.935565881422284,406.4973611111111
DQNPER,256,162,-2807843.5420164173,3.867589750175172,428.65416666666664
DQNPER,256,163,-2673933.2420228235,4.267302262805958,414.0526388888889
DQNPER,256,164,-2495273.1736363512,4.146830984832632,388.0340277777778
DQNPER,256,165,-2656401.7408159794,4.128003662828125,410.2247222222222
DQNPER,256,166,-2748505.3641104815,4.058786671242441,422.32472222222225
