Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DQNPER,64,1,-2256750.878663869,4.093265635061758,354.3702777777778
DQNPER,64,2,-2381662.3175532282,4.109065095688478,371.87708333333336
DQNPER,64,3,-2062879.5540520274,4.21338125656424,328.6448611111111
DQNPER,64,4,-2367407.8451068653,4.16118276961097,370.41847222222225
DQNPER,64,5,-2394325.1170457955,4.130401214335566,373.8491666666667
DQNPER,64,6,-2330931.7920330185,4.1436001734583225,365.1765277777778
DQNPER,64,7,-2344810.669587974,4.178768540990352,367.4558333333333
DQNPER,64,8,-2088791.9423129165,4.365098090749284,333.7609722222222
DQNPER,64,9,-2286023.0094387033,4.136055486601626,358.86375
DQNPER,64,10,-2391141.689310942,4.048865486662221,372.59166666666664
DQNPER,64,11,-2525581.3875791137,4.060258567135863,391.3777777777778
DQNPER,64,12,-2091351.5114921068,4.1955901810143965,332.4213888888889
DQNPER,64,13,-2512301.7227759445,4.071920578402165,389.65
DQNPER,64,14,-2306765.351525353,4.182828515640225,362.21236111111114
DQNPER,64,15,-2059256.0562114893,4.164165947897211,327.64944444444444
DQNPER,64,16,-1862649.2027177247,4.401552806455647,302.71680555555554
DQNPER,64,17,-2259300.7250260403,4.125073325178016,355.0425
DQNPER,64,18,-2304745.6181040998,4.156935922035712,361.67291666666665
DQNPER,64,19,-2189952.9508603923,4.213028524338317,346.29041666666666
DQNPER,64,20,-1903925.829356005,4.26309965636702,307.0651388888889
DQNPER,64,21,-2330359.4974498493,4.063576484686511,364.2968055555556
DQNPER,64,22,-2072953.069553031,4.284971320246638,330.7598611111111
DQNPER,64,23,-2015258.9200807405,4.164473394309047,321.5418055555556
DQNPER,64,24,-2144083.9076271364,4.16495967859444,339.43902777777777
DQNPER,64,25,-2061994.5287150915,4.37065939132439,330.09472222222223
DQNPER,64,26,-2117078.72102545,4.3208233852445295,337.24694444444447
DQNPER,64,27,-2140302.9915619604,4.107875177670915,338.34305555555557
DQNPER,64,28,-2218451.075430489,4.059887901173488,348.71708333333333
DQNPER,64,29,-2154334.4035793217,4.234091681229417,341.5540277777778
DQNPER,64,30,-1999105.4686869306,4.171243551803787,319.36597222222224
DQNPER,64,31,-2016146.9423534328,4.23536197573476,322.37402777777777
DQNPER,64,32,-2194704.059084058,4.166263130409498,346.4826388888889
DQNPER,64,33,-1936849.7282086571,4.2870593946323865,311.8775
DQNPER,64,34,-1741026.8595482374,4.388557572401773,285.6948611111111
DQNPER,64,35,-2032519.0830432028,4.308526690458461,325.37958333333336
DQNPER,64,36,-1946108.1291891667,4.45885938528573,314.88138888888886
DQNPER,64,37,-1909716.3399252845,4.3180231214930425,308.4186111111111
DQNPER,64,38,-1865829.3305475772,4.381939920321897,302.96236111111114
DQNPER,64,39,-2253720.002949086,4.1044861318365795,354.06152777777777
DQNPER,64,40,-1891688.1882416601,4.305622450511088,305.79069444444445
DQNPER,64,41,-1727010.1608924828,4.556858946181362,285.43111111111114
DQNPER,64,42,-1917846.5591746748,4.330547855108372,309.67305555555555
DQNPER,64,43,-1974699.7151778094,4.287976242493487,317.1436111111111
DQNPER,64,44,-1714722.956487533,4.470556227661961,282.8615277777778
DQNPER,64,45,-1944752.0160045722,4.306124842414618,313.16569444444445
DQNPER,64,46,-1713090.4224697156,4.496813645990832,282.89736111111114
DQNPER,64,47,-1895635.013389129,4.3034998791672585,306.3176388888889
DQNPER,64,48,-1388681.5203305779,4.725312290779203,240.12555555555556
DQNPER,64,49,-1897535.6672583956,4.400490799364143,307.5515277777778
DQNPER,64,50,-1877942.9969062908,4.350833442193581,304.33375
DQNPER,64,51,-1706858.4145384554,4.366910975504765,280.73277777777776
DQNPER,64,52,-1971293.8225035358,4.2696136405278535,316.4869444444444
DQNPER,64,53,-1835167.8373771047,4.38440510326727,298.7284722222222
DQNPER,64,54,-1844928.4390705389,4.406132857949842,300.3013888888889
DQNPER,64,55,-1672748.5490867726,4.437450774686682,276.7006944444444
DQNPER,64,56,-1441809.5751122506,4.561783748399127,245.86916666666667
DQNPER,64,57,-1661896.663821369,4.543476961465405,276.25375
DQNPER,64,58,-1814651.0986575778,4.3156514720765005,295.19138888888887
DQNPER,64,59,-1694398.0698961983,4.428387985143037,279.61694444444447
DQNPER,64,60,-2039964.2643641655,4.303551948725409,326.3638888888889
DQNPER,64,61,-1716266.8564714955,4.447807617339121,282.8484722222222
DQNPER,64,62,-1628620.8647466982,4.587488061450031,272.0722222222222
DQNPER,64,63,-1586367.2065965459,4.507080533303307,265.39958333333334
DQNPER,64,64,-1472890.268612458,4.562440782578127,250.1925
DQNPER,64,65,-1858632.3595466325,4.342703406291109,301.5704166666667
DQNPER,64,66,-1687143.3234078372,4.480620576172851,279.13166666666666
DQNPER,64,67,-1953579.577919696,4.22321425937532,313.5626388888889
DQNPER,64,68,-1825631.9373821022,4.471181494007977,298.27180555555555
DQNPER,64,69,-1540960.7911793597,4.634919638793149,260.37152777777777
DQNPER,64,70,-1806816.4750931012,4.336312911241387,294.3098611111111
DQNPER,64,71,-1844274.225067497,4.2623719379678375,298.7729166666667
DQNPER,64,72,-1608611.908973046,4.5061679997905495,268.48
DQNPER,64,73,-1806065.8315911444,4.470849629616741,295.55097222222224
DQNPER,64,74,-1589392.3149214736,4.471481805697431,265.46375
DQNPER,64,75,-1707426.2478402946,4.435746625120321,281.5
DQNPER,64,76,-1640612.6407901861,4.454032834391002,272.40319444444447
DQNPER,64,77,-1896857.3927692922,4.372286278415653,307.17527777777775
DQNPER,64,78,-1466043.0794686885,4.6937073026174225,250.55416666666667
DQNPER,64,79,-1545854.6557987554,4.605088185045443,260.7529166666667
DQNPER,64,80,-1745642.885955909,4.401043317187398,286.4608333333333
DQNPER,64,81,-1650807.4467356896,4.498035530471803,274.25916666666666
DQNPER,64,82,-1573920.4885268586,4.51663217322675,263.7663888888889
DQNPER,64,83,-1374887.4696772092,4.72121577116011,238.16875
DQNPER,64,84,-1687386.6958620253,4.4382959583970925,278.7422222222222
DQNPER,64,85,-1235553.372715679,4.736717119832676,218.97180555555556
DQNPER,64,86,-1486154.843383125,4.546238355012966,251.87277777777777
DQNPER,64,87,-1445596.3601350281,4.624258958228038,247.0198611111111
DQNPER,64,88,-1699305.343085605,4.372370300542673,279.73833333333334
DQNPER,64,89,-1206026.6568615313,4.754102061638591,215.04472222222222
DQNPER,64,90,-1486406.3210830837,4.6552039451569325,252.9973611111111
DQNPER,64,91,-1419568.4185566767,4.67267481398004,243.88902777777778
DQNPER,64,92,-1376968.5265495826,4.722534427153418,238.47097222222223
DQNPER,64,93,-1357347.636561357,4.737282899244526,235.89333333333335
DQNPER,64,94,-1409450.0260352874,4.737735823419557,243.13430555555556
DQNPER,64,95,-1257429.2581409644,4.79455204392183,222.5884722222222
DQNPER,64,96,-1470325.4807583836,4.609937837676825,250.31125
DQNPER,64,97,-1369468.2485071924,4.666107731937448,236.865
DQNPER,64,98,-1356731.0257973892,4.61047193455947,234.53958333333333
DQNPER,64,99,-1417631.454390872,4.679715983379574,243.69041666666666
DQNPER,64,100,-1075660.2655297134,4.895093610520561,198.34819444444443
DQNPER,64,101,-977272.9243161107,4.864042793107889,184.37277777777777
DQNPER,64,102,-1013439.425496178,4.895133054235757,189.70680555555555
DQNPER,64,103,-1527102.223339174,4.555608078403265,257.6536111111111
DQNPER,64,104,-1500237.6181147962,4.592560930188136,254.29194444444445
DQNPER,64,105,-1333222.986729574,4.771750259247001,232.88736111111112
DQNPER,64,106,-1693296.825108556,4.468641385815186,279.8665277777778
DQNPER,64,107,-1329367.8841007752,4.696321126154663,231.5976388888889
DQNPER,64,108,-1279103.244017941,4.700482794176213,224.65805555555556
DQNPER,64,109,-1698793.1464423076,4.488303590916364,280.82652777777776
DQNPER,64,110,-1050815.3032657458,4.894856974650068,194.89513888888888
DQNPER,64,111,-1338988.5738313654,4.747089325557534,233.44152777777776
DQNPER,64,112,-1164690.4581589955,4.810702044078735,209.86958333333334
DQNPER,64,113,-1117614.3426173609,4.8211619831515735,203.43583333333333
DQNPER,64,114,-1049623.341958462,4.911356438684616,194.89458333333334
DQNPER,64,115,-1024846.8051077016,4.881655559762379,191.1563888888889
DQNPER,64,116,-1498561.3098374447,4.592106878282952,254.05458333333334
DQNPER,64,117,-1146560.0773409333,4.9128462252287814,208.37291666666667
DQNPER,64,118,-1213603.7859579895,4.8303641590055,216.85972222222222
DQNPER,64,119,-1009792.3883295642,4.905328015622428,189.3022222222222
DQNPER,64,120,-1323683.6833787337,4.711643359843017,230.96138888888888
DQNPER,64,121,-1484816.9732074868,4.575930997320853,251.98388888888888
DQNPER,64,122,-1177344.952960622,4.7953479500127045,211.4736111111111
DQNPER,64,123,-1089828.7289429614,4.8581705062509215,199.94680555555556
DQNPER,64,124,-1215217.444770915,4.8609522320294865,217.38972222222222
DQNPER,64,125,-1159641.6490530323,4.843546616595799,209.49680555555557
DQNPER,64,126,-1289684.2065107466,4.703358315418575,226.1563888888889
DQNPER,64,127,-1345239.771031655,4.649489363381231,233.33375
DQNPER,64,128,-1204159.3488913877,4.8254674519114555,215.49902777777777
DQNPER,64,129,-1279399.305819614,4.71660693646139,224.86041666666668
DQNPER,64,130,-947089.1701833407,4.861275489098257,180.15291666666667
DQNPER,64,131,-1182466.7100820108,4.862045768456072,212.85194444444446
DQNPER,64,132,-1150468.4856852372,4.7196599945231155,206.98388888888888
DQNPER,64,133,-1274051.2045458213,4.781038899836852,224.76194444444445
DQNPER,64,134,-1031180.5982207813,4.897880656027632,192.19833333333332
DQNPER,64,135,-1164076.4531811224,4.8271882255521,209.94916666666666
DQNPER,64,136,-964069.7467774346,4.9951563729248525,183.8501388888889
DQNPER,64,137,-1122834.5945272085,4.806464039339545,204.01388888888889
DQNPER,64,138,-1294732.9138235366,4.768167937643054,227.50569444444446
DQNPER,64,139,-955235.2757360946,4.974649025357286,182.41805555555555
DQNPER,64,140,-772038.4797463503,5.1282017500112165,158.50958333333332
DQNPER,64,141,-1039680.1683037968,4.929900517025043,193.6990277777778
DQNPER,64,142,-932027.0850293591,4.960943341271853,179.0576388888889
DQNPER,64,143,-1026337.9607552411,4.8798339541541464,191.34527777777777
DQNPER,64,144,-1103756.25232807,4.893052126744278,202.23
DQNPER,64,145,-1043670.8371405702,4.903807893873941,193.9923611111111
DQNPER,64,146,-853051.3792469787,4.930800364237545,167.78736111111112
DQNPER,64,147,-1154045.0765570723,4.657360118326132,206.85763888888889
DQNPER,64,148,-903963.6543552433,5.0182548792921455,175.73305555555555
DQNPER,64,149,-975941.3338705773,4.9401898841744485,184.94930555555555
DQNPER,64,150,-973674.8660465481,4.916890826061282,184.40152777777777
DQNPER,64,151,-950179.9747860186,5.0143754292054545,182.11319444444445
DQNPER,64,152,-1019267.2223618132,4.909496988109658,190.6598611111111
DQNPER,64,153,-945970.8288017213,4.959891344058067,180.98375
DQNPER,64,154,-1103889.5510324403,4.8699090888072565,202.01708333333335
DQNPER,64,155,-946165.843296005,5.007127255695747,181.48319444444445
DQNPER,64,156,-867364.3040496317,4.952731965178901,169.99458333333334
DQNPER,64,157,-1012878.7998965654,4.907655633096456,189.75416666666666
DQNPER,64,158,-838760.9694208647,5.068111615586439,167.17569444444445
DQNPER,64,159,-730126.8099664883,5.109683274007064,152.50333333333333
DQNPER,64,160,-913154.9329219743,4.966028786695117,176.4873611111111
DQNPER,64,161,-888124.9594096926,5.089861755598495,174.24930555555557
DQNPER,64,162,-1085186.9170424545,4.887404006016942,199.59444444444443
DQNPER,64,163,-797768.8406434393,5.097974516021103,161.78097222222223
DQNPER,64,164,-798516.4017603109,4.926327829598811,160.16833333333332
DQNPER,64,165,-1079649.606039902,4.855449992208771,198.50583333333333
DQNPER,64,166,-942397.1878529291,4.953580802270818,180.42430555555555
DQNPER,64,167,-830934.4597580066,5.054410359710119,165.95166666666665
DQNPER,64,168,-887829.9267278775,5.0796260977556935,174.10597222222222
DQNPER,64,169,-943964.3842056353,4.987564186538314,180.98180555555555
DQNPER,64,170,-1032203.1563051615,4.882678459363585,192.18833333333333
DQNPER,64,171,-966408.4835108162,4.973187806692048,183.95527777777778
DQNPER,64,172,-818832.0484026957,5.096304962916175,164.68972222222223
DQNPER,64,173,-879210.1177851404,5.017928997919875,172.29180555555556
DQNPER,64,174,-873107.6518599109,5.051907692595595,171.78402777777777
DQNPER,64,175,-905070.7382106157,5.0694064925952675,176.39833333333334
DQNPER,64,176,-924241.9473041161,5.0584035887154,178.95097222222222
DQNPER,64,177,-916648.6464669243,4.9947133217441495,177.25944444444445
DQNPER,64,178,-925356.3654672272,4.985411667817683,178.37583333333333
DQNPER,64,179,-882653.4736287141,4.88361849740387,171.42694444444444
DQNPER,64,180,-606567.6965460574,5.186170961878001,136.10722222222222
DQNPER,64,181,-832028.6375582848,5.024088445688258,165.80041666666668
DQNPER,64,182,-891013.7257969569,5.00857333059563,173.83763888888888
DQNPER,64,183,-992124.972053835,4.890333797258086,186.69847222222222
DQNPER,64,184,-832499.3782069068,5.04539760446637,166.07888888888888
DQNPER,64,185,-1108502.9625325804,4.8623061514067585,202.58180555555555
DQNPER,64,186,-734205.1395353777,5.035595362329902,152.32888888888888
DQNPER,64,187,-1139067.1141995837,4.817262377459508,206.3763888888889
DQNPER,64,188,-809906.4076218104,5.0619110849117455,163.10611111111112
DQNPER,64,189,-982185.8563761567,4.936821515747608,185.78291666666667
DQNPER,64,190,-758440.9135097348,5.114015169873757,156.47916666666666
DQNPER,64,191,-752509.9066987556,4.993084706656332,154.44611111111112
DQNPER,64,192,-911113.9765454349,4.904708735161834,175.59069444444444
DQNPER,64,193,-761690.9128214068,5.0754318449255305,156.54472222222222
DQNPER,64,194,-1008634.2589309844,5.017274260219842,190.26083333333332
DQNPER,64,195,-805711.8047674441,5.18154446090734,163.7198611111111
DQNPER,64,196,-977055.3181310038,5.060467884124587,186.30680555555554
DQNPER,64,197,-823333.644393665,5.047074461495335,164.8226388888889
DQNPER,64,198,-1008642.1564159449,4.9758590165579095,189.84777777777776
DQNPER,64,199,-852152.5241741346,4.967881685892982,168.03333333333333
DQNPER,64,200,-779962.013426486,5.070013781700899,159.02819444444444
DQNPER,64,201,-980935.2014927095,4.988691724584261,186.12791666666666
DQNPER,64,202,-725939.1662541763,5.140761660080103,152.2325
DQNPER,64,203,-749684.493310811,5.063798783279159,154.76083333333332
DQNPER,64,204,-808979.9450555056,5.0464175091939465,162.8225
DQNPER,64,205,-799264.979058575,5.131833704819524,162.32736111111112
DQNPER,64,206,-887285.5303409605,5.090548269700621,174.13958333333332
DQNPER,64,207,-741497.8659877548,5.141988052772586,154.40569444444444
DQNPER,64,208,-832350.4830798531,5.066285036117357,166.26708333333335
DQNPER,64,209,-714515.1312831242,5.089178812770186,150.13
DQNPER,64,210,-812472.1727048462,5.102608792692347,163.86944444444444
