Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DQN,256,1,-2200082.247131452,4.261885521398278,348.18583333333333
DQN,256,2,-2470368.3056422262,3.9706208129481997,382.8129166666667
DQN,256,3,-2504373.3140904857,3.9951484752873996,387.7811111111111
DQN,256,4,-2437666.9725326886,4.15787544433251,380.1436111111111
DQN,256,5,-2652465.3836593707,3.946897508128503,407.86694444444447
DQN,256,6,-2324657.111337464,4.15744296072039,364.4434722222222
DQN,256,7,-2105110.888547966,4.180307166800453,334.1795833333333
DQN,256,8,-2325598.968069083,4.161458839485054,364.6144444444444
DQN,256,9,-2354022.7237432636,4.194212233420606,368.88972222222225
DQN,256,10,-2284593.519805502,4.070103951820477,358.00569444444443
DQN,256,11,-2671243.744089514,3.821961943856768,409.22569444444446
DQN,256,12,-2289145.869144506,4.178585214329912,359.72277777777776
DQN,256,13,-2454796.492560444,4.165451555190322,382.5984722222222
DQN,256,14,-2647134.034394758,4.143999586045629,409.0975
DQN,256,15,-2621113.611158694,4.038283239933924,404.4263888888889
DQN,256,16,-2537789.6053720433,4.162311100277478,394.0938888888889
DQN,256,17,-2391653.1607151716,4.066136717097515,372.8354166666667
DQN,256,18,-2506337.408662941,4.268397169133635,390.7863888888889
DQN,256,19,-2476079.2985754465,4.399954257904504,387.89944444444444
DQN,256,20,-2281680.1623273175,4.097886694687092,357.87888888888887
DQN,256,21,-2322651.7629925,4.0262672401327375,362.85319444444445
DQN,256,22,-2506255.1491113645,3.964136876541424,387.7323611111111
DQN,256,23,-2133306.101489752,4.288526433188434,339.1777777777778
DQN,256,24,-2648029.6818112484,4.008073924450356,407.8626388888889
DQN,256,25,-2452320.070229764,4.1005407530270634,381.60541666666666
DQN,256,26,-2377278.2217722004,4.077580313318236,370.9533333333333
DQN,256,27,-2602690.267150254,4.130301907921024,402.78777777777776
DQN,256,28,-2626663.617209872,3.9521998196958434,404.3363888888889
DQN,256,29,-2369232.0104018403,4.187680474041379,370.93680555555557
DQN,256,30,-2299817.923349245,4.135112237918059,360.7702777777778
DQN,256,31,-2355239.8293224964,4.08205798691731,367.9372222222222
DQN,256,32,-2084590.567161641,4.173922739780236,331.2656944444444
DQN,256,33,-2627578.841525252,4.0993911525590265,405.93541666666664
DQN,256,34,-2273529.692853404,4.174976551444588,357.5177777777778
DQN,256,35,-1859774.4021621062,4.364855591899819,301.9505555555556
DQN,256,36,-2578805.6044662762,4.339672229293795,401.56416666666667
DQN,256,37,-2517986.772929007,4.0705587703495345,390.42597222222224
DQN,256,38,-2477643.481397403,4.0943128206173105,385.0602777777778
DQN,256,39,-2418056.3394402396,3.9944536781902347,375.78569444444446
DQN,256,40,-1816711.6545745058,4.462185422219232,296.9429166666667
DQN,256,41,-2548966.394595377,4.084064025191563,394.86375
DQN,256,42,-1711147.3160467404,4.3794817878038605,281.45416666666665
DQN,256,43,-2414992.056321901,3.999818721663745,375.41375
DQN,256,44,-2499575.5181899676,4.259992869681647,389.7631944444444
DQN,256,45,-2529024.87373962,4.171626817670606,392.96972222222223
DQN,256,46,-2502320.1925606285,4.034830719269092,387.8927777777778
DQN,256,47,-2534206.3778892895,4.175078149550958,393.7238888888889
DQN,256,48,-1590153.0204558317,4.484735895728369,265.70194444444445
DQN,256,49,-2361829.9084564815,4.0640429979640915,368.6723611111111
DQN,256,50,-2708184.539638321,4.393742576978802,420.07416666666666
