Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DuelingDQN,512,1,-2425642.6487019174,3.916532713620299,376.0601388888889
DuelingDQN,512,2,-2109793.0565291694,4.1776798327974936,334.80361111111114
DuelingDQN,512,3,-2389259.301820442,3.9853569771739967,371.6951388888889
DuelingDQN,512,4,-2265797.7414994817,4.248684210828167,357.18097222222224
DuelingDQN,512,5,-2417823.719159111,4.016865071111736,375.9775
DuelingDQN,512,6,-2501354.841313368,4.00097448493233,387.4201388888889
DuelingDQN,512,7,-2461285.402538838,4.028272246823524,382.1279166666667
DuelingDQN,512,8,-2563128.182037999,3.944914196571345,395.43916666666667
DuelingDQN,512,9,-2589911.5924897185,4.0453668305060795,400.1636111111111
DuelingDQN,512,10,-2017009.8218023458,4.273446983838053,322.8747222222222
DuelingDQN,512,11,-2418924.877595193,4.084515649328646,376.80694444444447
DuelingDQN,512,12,-2270804.593693401,4.188922372479061,357.27875
DuelingDQN,512,13,-2458677.616939729,4.085172049121663,382.33472222222224
DuelingDQN,512,14,-2402698.987568848,4.053750232526256,374.24569444444444
DuelingDQN,512,15,-2618248.4434482586,4.2185077963716475,405.8306944444444
DuelingDQN,512,16,-2268126.1580983927,4.123928421535207,356.25680555555556
DuelingDQN,512,17,-2575269.9165349896,3.8733067702206068,396.40944444444443
DuelingDQN,512,18,-2351176.78508572,4.191975270775758,368.47208333333333
DuelingDQN,512,19,-2609197.5178428115,4.063687314045706,403.0254166666667
DuelingDQN,512,20,-2579772.017434424,4.093055374933133,399.2322222222222
DuelingDQN,512,21,-2297459.291843721,4.301398791847309,362.10555555555555
DuelingDQN,512,22,-2479946.7322804593,4.091114890404079,385.34819444444446
DuelingDQN,512,23,-2332344.492345366,4.1081043339756,365.0177777777778
DuelingDQN,512,24,-2525603.521256474,4.144298378834054,392.22125
DuelingDQN,512,25,-2483028.171961684,3.9663310035550143,384.5283333333333
DuelingDQN,512,26,-2281175.7675286713,4.1211282909708125,358.04125
DuelingDQN,512,27,-2345180.116851228,4.192345663423576,367.6429166666667
DuelingDQN,512,28,-2412219.5543229175,3.985645137030418,374.88694444444445
DuelingDQN,512,29,-2321698.6823652084,4.076990583638273,363.22805555555556
DuelingDQN,512,30,-2795799.5586468903,4.031575636334817,428.62125
DuelingDQN,512,31,-2374467.3869546107,3.93984190394794,369.18555555555554
DuelingDQN,512,32,-2416866.4764303174,4.0669101105843035,376.345
DuelingDQN,512,33,-2472056.095005661,4.12179041031854,384.55902777777777
DuelingDQN,512,34,-2410414.8581397445,4.059446474714744,375.37430555555557
DuelingDQN,512,35,-2475865.4216187187,4.123549762311246,385.10569444444445
DuelingDQN,512,36,-2257595.312937278,4.075023491706879,354.3051388888889
DuelingDQN,512,37,-2216441.981351383,4.129333653835447,349.1325
DuelingDQN,512,38,-2388674.383021529,4.1654530769515485,373.4148611111111
DuelingDQN,512,39,-2669430.0514653292,3.897041009715117,409.7245833333333
DuelingDQN,512,40,-2386181.8831868325,4.071140571153645,372.12555555555554
DuelingDQN,512,41,-2629839.2642495814,3.9624269431854415,404.8797222222222
DuelingDQN,512,42,-2459211.678847051,4.022101742317933,381.77819444444447
DuelingDQN,512,43,-2166120.1369830403,4.315359274619807,344.0036111111111
DuelingDQN,512,44,-2682626.1372838616,4.033275932150676,412.9197222222222
DuelingDQN,512,45,-2671551.5941960276,4.025005697191507,411.2988888888889
DuelingDQN,512,46,-2468872.6664606812,4.00575469189166,382.95652777777775
DuelingDQN,512,47,-2490833.3409298174,4.134745327947788,387.2965277777778
DuelingDQN,512,48,-2190638.703660784,4.1475180674686545,345.73055555555555
DuelingDQN,512,49,-2640188.8213749696,4.071099763881741,407.4038888888889
DuelingDQN,512,50,-2357014.679915049,4.081226729215132,368.17541666666665
DuelingDQN,512,51,-2572552.6478311196,3.9990743954568653,397.2897222222222
DuelingDQN,512,52,-2650348.2737044203,3.944121256582881,407.5451388888889
DuelingDQN,512,53,-2555957.5039338088,4.013229172481878,395.12638888888887
DuelingDQN,512,54,-2442054.354829393,3.945634018586201,378.63055555555553
DuelingDQN,512,55,-2442948.4805125813,4.030201718884077,379.60041666666666
DuelingDQN,512,56,-2386646.1750189094,4.166636521031168,373.145
DuelingDQN,512,57,-2202057.532400094,4.204714890850147,347.8884722222222
DuelingDQN,512,58,-2407047.015852977,4.13581928709612,375.67027777777776
DuelingDQN,512,59,-2651135.563354689,3.8897144549685017,407.11041666666665
DuelingDQN,512,60,-2445575.82934764,4.131724655087414,380.98055555555555
DuelingDQN,512,61,-2566573.762141126,4.082406143358508,397.2926388888889
DuelingDQN,512,62,-2494378.633202467,4.180019047400209,388.2416666666667
DuelingDQN,512,63,-2380918.606852994,4.242144415545902,373.1045833333333
