Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DuelingDQN,256,1,-2370220.744793955,4.025323048709903,369.4505555555556
DuelingDQN,256,2,-2442159.1386996442,4.062706466539231,379.81583333333333
DuelingDQN,256,3,-2245414.2732873023,4.165635156460056,353.51944444444445
DuelingDQN,256,4,-2167548.1201766804,4.29642895284329,344.0126388888889
DuelingDQN,256,5,-2311681.2762917876,4.29373234045721,364.00416666666666
DuelingDQN,256,6,-2404548.770097105,4.117628255045609,375.1413888888889
DuelingDQN,256,7,-2590665.141357939,4.137039766480219,401.185
DuelingDQN,256,8,-2217065.2496415237,4.251649374907916,350.4422222222222
DuelingDQN,256,9,-2301584.0986553803,4.15295702489388,361.19402777777776
DuelingDQN,256,10,-2331236.711394227,4.080795735509626,364.5908333333333
DuelingDQN,256,11,-2387138.6246619597,4.168324720292833,373.23027777777776
DuelingDQN,256,12,-2362907.3864213233,4.144411362267314,369.62569444444443
DuelingDQN,256,13,-2091862.5529344685,4.2954229402551665,333.49069444444444
DuelingDQN,256,14,-2132905.5637453026,4.1953811219157595,338.19069444444443
DuelingDQN,256,15,-2487612.1610812214,4.058025601317575,386.08194444444445
DuelingDQN,256,16,-2504808.155873035,4.039859007364889,388.2886111111111
DuelingDQN,256,17,-2344913.410356436,4.119786028591706,366.8802777777778
DuelingDQN,256,18,-2257428.1491603004,4.193511879196334,355.46680555555554
DuelingDQN,256,19,-2641974.619642388,3.9609220079870853,406.5501388888889
DuelingDQN,256,20,-2530580.5059165847,3.992243033331647,391.39194444444445
DuelingDQN,256,21,-2447464.782701371,4.216864193992016,382.09430555555554
DuelingDQN,256,22,-2223255.781931549,4.238128092549763,351.1668055555556
DuelingDQN,256,23,-2630568.839791878,4.13297451043627,406.68652777777777
DuelingDQN,256,24,-2251815.266201212,4.132399142485587,354.0761111111111
DuelingDQN,256,25,-2364805.781554751,4.0212114269821155,368.65736111111113
DuelingDQN,256,26,-2140039.221906192,4.252788648905596,339.75555555555553
DuelingDQN,256,27,-2374055.1045455085,4.151887500520684,371.24875
DuelingDQN,256,28,-2469405.3473703475,3.9845091223998295,382.81805555555553
DuelingDQN,256,29,-2435856.133021623,4.178942660899721,380.10277777777776
DuelingDQN,256,30,-2420213.4616165324,4.002521426247171,376.1659722222222
DuelingDQN,256,31,-2375803.9575294796,3.971083981719807,369.68361111111113
DuelingDQN,256,32,-2571224.591224634,4.094255740008497,398.0570833333333
DuelingDQN,256,33,-2325076.956279088,4.102445113201073,363.95180555555555
DuelingDQN,256,34,-2474045.9005405228,4.0637792195993825,384.2552777777778
DuelingDQN,256,35,-2413415.8820455614,4.10266836683934,376.22333333333336
DuelingDQN,256,36,-2367698.39879565,4.108077855670056,369.9277777777778
DuelingDQN,256,37,-2483694.237633839,4.0603439822867164,385.56097222222223
DuelingDQN,256,38,-2653035.349713747,4.235828543541549,410.8354166666667
DuelingDQN,256,39,-2501871.538187279,4.145687033261747,388.93902777777777
DuelingDQN,256,40,-2638538.7928257035,3.883627934889538,405.3
DuelingDQN,256,41,-2257039.954543344,4.152042360728813,354.99819444444444
DuelingDQN,256,42,-2354772.040704368,4.011457826836498,367.16625
DuelingDQN,256,43,-2572520.622641336,3.995685855655665,397.25138888888887
DuelingDQN,256,44,-2549151.371588332,4.021397677094665,394.2627777777778
DuelingDQN,256,45,-2704161.2947002617,4.021759856754615,415.79555555555555
DuelingDQN,256,46,-2465969.947298257,4.112348016776138,383.61930555555557
DuelingDQN,256,47,-2563500.3991824863,4.067563962254875,396.71736111111113
DuelingDQN,256,48,-2556802.9410032947,4.0750286587954045,395.8618055555556
DuelingDQN,256,49,-2408610.1186647043,3.9313734085523175,373.84291666666667
DuelingDQN,256,50,-2683139.201492473,3.964108371508273,412.2993055555556
DuelingDQN,256,51,-2436065.376725222,4.103744829386523,379.3798611111111
DuelingDQN,256,52,-2709282.054765666,4.079290968469942,417.08208333333334
DuelingDQN,256,53,-2396371.7334103906,4.062253763078441,373.45194444444445
DuelingDQN,256,54,-2311395.3590069404,4.1532311880019925,362.55944444444447
DuelingDQN,256,55,-2497378.959891614,4.070917285693043,387.5673611111111
DuelingDQN,256,56,-2629914.7067810693,4.036004133441831,405.62597222222223
DuelingDQN,256,57,-2612021.1089693205,4.0820402157991325,403.6011111111111
DuelingDQN,256,58,-2413926.7837359086,4.033669729587072,375.6043055555556
DuelingDQN,256,59,-2322819.3905726154,4.126244636940824,363.87625
DuelingDQN,256,60,-2585054.0517109935,4.210749347112991,401.1427777777778
DuelingDQN,256,61,-2481474.789537776,3.9834613147089493,384.4838888888889
DuelingDQN,256,62,-2531317.369440653,3.9665782598357295,391.2376388888889
DuelingDQN,256,63,-2636246.040656169,4.043416163216423,406.57944444444445
