Episode,Total_Waiting_Time,Total_Avg_Waiting_Time,Total_Avg_Speed,Total_Reward
124,905786.0,125.80361111111111,10.883781989437226,-52424
125,945529.0,131.32347222222222,10.87678745182832,-54014
126,908229.0,126.14291666666666,10.888568508333266,-53048
127,769823.0,106.91986111111112,10.916273541514325,-47421
128,751987.0,104.4426388888889,10.913283007835762,-46361
129,871047.0,120.97875,10.902265158963512,-51041
130,941910.0,130.82083333333333,10.879273496967238,-53832
131,1248064.0,173.34222222222223,10.849894256076984,-64298
132,1006505.0,139.79236111111112,10.879852871538759,-55238
133,1108178.0,153.91361111111112,10.86452173991174,-58813
134,923690.0,128.2902777777778,10.88246149722844,-52857
135,1003895.0,139.4298611111111,10.879375151610615,-55104
136,1052016.0,146.11333333333334,10.871249649424998,-56345
137,1021902.0,141.93083333333334,10.878495203763263,-54705
138,1007984.0,139.99777777777777,10.875469099606287,-55061
139,966425.0,134.22569444444446,10.888781026408699,-53750
140,996235.0,138.3659722222222,10.886346182372433,-53922
141,1036963.0,144.02263888888888,10.875306356993695,-55465
142,1100687.0,152.87319444444444,10.860261138385408,-57821
143,1049647.0,145.78430555555556,10.868903192013383,-56317
144,966716.0,134.26611111111112,10.875228236411289,-54221
145,1070561.0,148.68902777777777,10.860958444470288,-57507
146,871135.0,120.99097222222223,10.890157174062805,-50554
147,874522.0,121.46138888888889,10.893803949310577,-50827
148,912042.0,126.6725,10.880781900428293,-52380
149,853749.0,118.57625,10.889327292586378,-50122
150,809835.0,112.47708333333334,10.892358411501,-48676
151,806282.0,111.98361111111112,10.901504611983508,-48530
152,844092.0,117.235,10.89235053144978,-49507
153,913827.0,126.92041666666667,10.88094750548564,-51660
154,892442.0,123.95027777777777,10.87777275670902,-51743
155,897749.0,124.68736111111112,10.89180152688381,-51767
156,863709.0,119.95958333333333,10.89467711175992,-50380
157,828182.0,115.02527777777777,10.895035941986167,-49186
158,777751.0,108.02097222222223,10.898181351690315,-47551
159,766729.0,106.4901388888889,10.906673677443276,-47131
160,729997.0,101.38847222222222,10.926625187295823,-44920
161,727411.0,101.02930555555555,10.921707735263645,-44556
162,695033.0,96.53236111111111,10.926577139475048,-44070
163,687004.0,95.41722222222222,10.93111204404048,-43176
164,662070.0,91.95416666666667,10.944682826376761,-40896
165,639900.0,88.875,10.961316618181785,-39920
166,671928.0,93.32333333333334,10.93919806030512,-42105
167,677880.0,94.15,10.93068900400589,-43500
168,678005.0,94.1673611111111,10.939354692316448,-42061
169,712600.0,98.97222222222223,10.92273919403286,-43946
170,720517.0,100.07180555555556,10.924586745887297,-44696
171,770032.0,106.94888888888889,10.92032931174916,-46443
172,770506.0,107.01472222222222,10.901383457647396,-47823
173,779131.0,108.21263888888889,10.90315961071701,-47610
174,808757.0,112.32736111111112,10.900101295894489,-48875
175,906855.0,125.95208333333333,10.878578822557039,-52751
176,872744.0,121.21444444444444,10.884846359061642,-51657
177,712069.0,98.89847222222222,10.928522408097864,-45168
178,739508.0,102.70944444444444,10.918428762197587,-45965
179,786662.0,109.25861111111111,10.902428804202568,-48278
180,714765.0,99.27291666666666,10.937269871045412,-44139
181,775396.0,107.69388888888889,10.917763784084693,-46857
182,805617.0,111.89125,10.910024468811214,-46978
183,793093.0,110.15180555555555,10.898531297414426,-47257
184,819719.0,113.84986111111111,10.898331160948372,-47808
185,853195.0,118.49930555555555,10.897073172528302,-49313
186,885745.0,123.0201388888889,10.880941765747597,-50852
187,889640.0,123.56111111111112,10.88654315144286,-50396
188,828054.0,115.0075,10.895085277172063,-48576
189,861486.0,119.65083333333334,10.886896241517116,-49574
190,877158.0,121.8275,10.885494886524514,-50321
191,852130.0,118.35138888888889,10.895892607059524,-49447
192,878726.0,122.04527777777778,10.89122850343096,-49491
193,867071.0,120.42652777777778,10.892923242824606,-49541
194,865878.0,120.26083333333334,10.879487686389016,-49919
195,914719.0,127.04430555555555,10.870269165756195,-51217
196,853902.0,118.5975,10.89305597437907,-48982
197,893198.0,124.05527777777777,10.888310057655135,-49935
198,888627.0,123.42041666666667,10.896323654132052,-48980
199,840258.0,116.7025,10.894605241767563,-48146
200,871752.0,121.07666666666667,10.878852122613235,-49264
201,873352.0,121.29888888888888,10.892057624074006,-49337
202,847801.0,117.75013888888888,10.89593673843327,-48330
203,871170.0,120.99583333333334,10.897836270615771,-47541
204,799160.0,110.99444444444444,10.927599833738242,-45267
205,866756.0,120.38277777777778,10.90119475438234,-48724
206,833939.0,115.8248611111111,10.910701302421542,-47075
207,830703.0,115.37541666666667,10.893458111360173,-46925
208,794158.0,110.29972222222223,10.911630530963368,-45639
209,866177.0,120.30236111111111,10.889067782338794,-49026
210,857146.0,119.04805555555555,10.885882676693683,-48646
211,832818.0,115.66916666666667,10.895431760495741,-47831
212,799960.0,111.10555555555555,10.895245810273561,-47195
213,888337.0,123.3801388888889,10.880463266622682,-50110
214,891547.0,123.82597222222222,10.889837253530814,-49960
215,918248.0,127.53444444444445,10.8800795882552,-50619
216,869704.0,120.79222222222222,10.896520766653989,-48568
217,914828.0,127.05944444444444,10.874729743930727,-50386
218,892613.0,123.97402777777778,10.898505890655988,-49133
219,919288.0,127.67888888888889,10.882787496703303,-50214
220,858087.0,119.17875,10.91402077933343,-47816
221,900615.0,125.08541666666666,10.886236053439191,-49514
222,886596.0,123.13833333333334,10.879185254592384,-49207
223,867999.0,120.55541666666667,10.898647370710465,-47791
224,907270.0,126.00972222222222,10.895225276133049,-49275
225,851124.0,118.21166666666667,10.887134413285672,-48311
226,883736.0,122.74111111111111,10.899259056994303,-48235
227,849038.0,117.92194444444445,10.907839896897393,-46788
228,866391.0,120.33208333333333,10.90017391852203,-48546
229,844799.0,117.33319444444444,10.883470419038924,-48599
230,854941.0,118.74180555555556,10.891650547794102,-48861
231,874454.0,121.45194444444445,10.87291683161378,-49939
232,857831.0,119.14319444444445,10.883482101511115,-49662
233,875677.0,121.62180555555555,10.88313819096859,-50166
234,908460.0,126.175,10.878198517843682,-51559
235,888330.0,123.37916666666666,10.886776993318273,-50709
236,856414.0,118.94638888888889,10.890044416131927,-49538
237,850387.0,118.10930555555555,10.892041024826552,-49389
238,835263.0,116.00875,10.898949188505407,-49105
239,810010.0,112.50138888888888,10.905920094193407,-47567
240,828239.0,115.03319444444445,10.889761385930557,-49104
241,757101.0,105.15291666666667,10.906406618898991,-46165
242,780754.0,108.43805555555555,10.911026137586498,-46034
243,773216.0,107.39111111111112,10.900563293736834,-45094
244,813158.0,112.93861111111111,10.908837018379224,-46235
245,772786.0,107.3313888888889,10.917683678700218,-45337
246,806173.0,111.96847222222222,10.912089961521366,-46255
247,816522.0,113.40583333333333,10.893134277409809,-47597
248,852340.0,118.38055555555556,10.905677658789696,-47985
249,783663.0,108.84208333333333,10.904566499209993,-46009
250,828352.0,115.04888888888888,10.901810672411283,-47183
251,784597.0,108.97180555555556,10.912573502251249,-45442
252,760857.0,105.67458333333333,10.926309162219708,-44633
253,776320.0,107.82222222222222,10.913328177749214,-44890
254,826457.0,114.78569444444445,10.910273282650873,-46911
255,799713.0,111.07125,10.90661477698879,-45358
256,842264.0,116.9811111111111,10.90367425772882,-46931
257,811040.0,112.64444444444445,10.906758673298683,-46089
258,842068.0,116.95388888888888,10.903408151304838,-46767
259,896313.0,124.48791666666666,10.879559302930677,-48450
260,1007273.0,139.89902777777777,10.8761367996426,-52014
261,937063.0,130.14763888888888,10.888808357138958,-49127
262,909306.0,126.2925,10.888866202894185,-49274
263,875778.0,121.63583333333334,10.9038753955919,-48005
264,815253.0,113.22958333333334,10.90591367391177,-46179
265,874316.0,121.43277777777777,10.897828143513635,-48206
266,921306.0,127.95916666666666,10.880951184437793,-49332
267,893487.0,124.09541666666667,10.89800392624031,-48645
268,893357.0,124.07736111111112,10.88814519016851,-48521
269,875319.0,121.57208333333334,10.898194849284232,-48299
270,901777.0,125.24680555555555,10.900480159294263,-48227
271,929750.0,129.13194444444446,10.887525109717137,-49033
272,923960.0,128.32777777777778,10.889636967367704,-49968
273,884590.0,122.85972222222222,10.891209893207224,-48603
274,915731.0,127.1848611111111,10.886035661424016,-49396
275,903084.0,125.42833333333333,10.894942541770233,-48281
276,904112.0,125.57111111111111,10.897340452629004,-48790
277,969760.0,134.6888888888889,10.884588487515108,-49767
278,950090.0,131.95694444444445,10.887977536216352,-50133
279,858570.0,119.24583333333334,10.887491748002164,-47966
280,806054.0,111.95194444444445,10.906797236119566,-46382
281,841417.0,116.86347222222223,10.897591441112365,-47314
282,861298.0,119.62472222222222,10.90432815927011,-47586
283,813366.0,112.9675,10.9085980886334,-46069
284,737092.0,102.37388888888889,10.934260128920197,-43687
285,720733.0,100.10180555555556,10.927862480728807,-42938
286,749663.0,104.1198611111111,10.92993530435732,-44178
287,723003.0,100.41708333333334,10.93576746756278,-42454
288,687919.0,95.54430555555555,10.940592429501097,-41393
289,713904.0,99.15333333333334,10.920696282184602,-43498
290,710131.0,98.62930555555556,10.928787080199326,-43685
291,681131.0,94.60152777777778,10.936271678497272,-42131
292,707365.0,98.24513888888889,10.93310798215586,-43114
293,697586.0,96.88694444444444,10.927412445894245,-42052
294,678848.0,94.28444444444445,10.939758190523238,-41536
295,689202.0,95.7225,10.93071514515278,-41820
296,683101.0,94.87513888888888,10.940585723210038,-41727
297,724104.0,100.57,10.914860643305493,-43506
298,720249.0,100.03458333333333,10.929447660010728,-43380
299,692839.0,96.22763888888889,10.919941918149696,-42718
300,739172.0,102.66277777777778,10.90645751543215,-44747
301,751764.0,104.41166666666666,10.91813227812805,-44331
302,755531.0,104.9348611111111,10.915049002322677,-45022
303,745948.0,103.60388888888889,10.928957059157577,-44511
304,756332.0,105.04611111111112,10.911726820825633,-45443
305,733421.0,101.86402777777778,10.91707071544685,-44216
306,702408.0,97.55666666666667,10.93603617851302,-43113
307,733006.0,101.80638888888889,10.922203808953611,-44879
308,785407.0,109.08430555555556,10.906260875901154,-46785
309,805436.0,111.86611111111111,10.895504476283772,-47988
310,901883.0,125.26152777777777,10.876641794914493,-51605
311,917850.0,127.47916666666667,10.874672381508809,-52267
312,932099.0,129.45819444444444,10.891375035427718,-52109
313,1022575.0,142.02430555555554,10.855566928673856,-55717
314,1045997.0,145.2773611111111,10.872690307571634,-56014
315,1073714.0,149.12694444444443,10.842812027761429,-57614
316,1011090.0,140.42916666666667,10.87309867040791,-54129
317,1038832.0,144.28222222222223,10.853631220225134,-55771
318,1012701.0,140.65291666666667,10.871083219374379,-54820
319,1012067.0,140.5648611111111,10.861129668687422,-54295
320,1068940.0,148.4638888888889,10.878828102957051,-55975
321,1071019.0,148.7526388888889,10.864260613133453,-56421
322,1084464.0,150.62,10.867504493849284,-56916
323,1060476.0,147.28833333333333,10.872616009260769,-55951
324,1064924.0,147.9061111111111,10.865302791460763,-56703
325,1040642.0,144.5336111111111,10.8696491393782,-55568
326,1077553.0,149.6601388888889,10.875182128081924,-56811
327,1043568.0,144.94,10.852016409744921,-55856
328,1014687.0,140.92875,10.87030016685529,-54942
329,1043808.0,144.97333333333333,10.85790524007859,-55702
330,1034908.0,143.73722222222221,10.868634666307177,-55092
331,1039408.0,144.36222222222221,10.873171515201646,-54888
332,1040633.0,144.5323611111111,10.866605820835792,-55063
333,1030929.0,143.18458333333334,10.852667101862238,-55127
334,1037999.0,144.1665277777778,10.856516658110735,-55577
335,1065482.0,147.98361111111112,10.857773150684704,-55730
336,1030201.0,143.0834722222222,10.867568782378763,-54801
337,1116015.0,155.00208333333333,10.852266031614496,-57882
338,1046940.0,145.40833333333333,10.854749667868273,-55289
339,1067269.0,148.23180555555555,10.849417500503153,-56059
340,1020601.0,141.7501388888889,10.858483304887312,-54624
341,981238.0,136.28305555555556,10.871906604388322,-52969
342,967031.0,134.3098611111111,10.871877889604724,-52320
343,1006545.0,139.79791666666668,10.865346851062284,-53915
344,974361.0,135.32791666666665,10.880183698947155,-52649
345,944592.0,131.19333333333333,10.879713615705073,-51965
346,955514.0,132.71027777777778,10.879407159894301,-52616
347,944697.0,131.20791666666668,10.865573001388652,-52407
348,909696.0,126.34666666666666,10.89025176091293,-51049
349,925749.0,128.57625,10.869091823093097,-51967
350,910393.0,126.44347222222223,10.891320347224536,-50638
351,1018917.0,141.51625,10.853622856375043,-55182
352,919818.0,127.7525,10.887352417212789,-50893
353,947604.0,131.61166666666668,10.862831742976253,-52517
354,941756.0,130.79944444444445,10.889132787677978,-52462
355,914444.0,127.00611111111111,10.881190308260903,-51444
356,910001.0,126.38902777777778,10.867618781428973,-51200
357,912916.0,126.79388888888889,10.889742850317717,-50362
358,926881.0,128.73347222222222,10.872650687975616,-50948
359,862701.0,119.81958333333333,10.89391636080865,-48635
360,876538.0,121.74138888888889,10.890770717054544,-49493
361,871972.0,121.10722222222222,10.894215073896891,-48638
362,905366.0,125.74527777777777,10.887951997967006,-49450
363,893009.0,124.02902777777778,10.886044198651291,-49484
364,867066.0,120.42583333333333,10.889873952395616,-48814
365,867966.0,120.55083333333333,10.893311552849566,-49504
366,854139.0,118.63041666666666,10.889962114354088,-48642
367,850164.0,118.07833333333333,10.890071231251522,-48116
368,848567.0,117.85652777777777,10.885927020724901,-48720
369,913841.0,126.92236111111112,10.877771467378892,-50893
370,898437.0,124.78291666666667,10.880984408054687,-50008
371,955439.0,132.69986111111112,10.880595716678183,-51436
372,923910.0,128.32083333333333,10.871206066637845,-51010
373,917868.0,127.48166666666667,10.882635993489952,-51029
374,892307.0,123.93152777777777,10.880282991160824,-50350
375,878826.0,122.05916666666667,10.887016759990232,-49831
376,881614.0,122.44638888888889,10.876130978365664,-50194
377,848209.0,117.80680555555556,10.895269542152814,-48451
378,885759.0,123.02208333333333,10.864178187836027,-50715
379,907211.0,126.00152777777778,10.880001302966532,-50998
380,929394.0,129.0825,10.880443989320842,-50498
381,937209.0,130.16791666666666,10.872170325254585,-51771
382,991309.0,137.68180555555554,10.860028389854373,-53960
383,986969.0,137.07902777777778,10.870499746748726,-53538
384,1005464.0,139.64777777777778,10.858586019864235,-53865
385,975687.0,135.51208333333332,10.864812024403582,-52963
386,966901.0,134.29180555555556,10.875603793742382,-52397
387,1030268.0,143.09277777777777,10.864826287482925,-55018
388,1051762.0,146.07805555555555,10.850065780038,-55697
389,1037430.0,144.0875,10.86447226705848,-55715
390,996917.0,138.46069444444444,10.85999887134289,-53876
391,1024540.0,142.29722222222222,10.873881759093894,-54405
392,1050785.0,145.9423611111111,10.848518500166907,-55563
393,1011638.0,140.5052777777778,10.872750811673114,-53793
394,1050160.0,145.85555555555555,10.861223538921616,-55439
395,1052344.0,146.1588888888889,10.864710021801452,-55861
396,1019138.0,141.54694444444445,10.862992572024522,-54277
397,1013422.0,140.75305555555556,10.867590708420446,-54585
398,993127.0,137.93430555555557,10.865772494525588,-53531
399,978831.0,135.94875,10.876355190398739,-52520
400,976022.0,135.5586111111111,10.870076783381075,-52873
401,1025308.0,142.4038888888889,10.862406051042544,-55375
402,966994.0,134.3047222222222,10.871209528075433,-52889
403,1037897.0,144.1523611111111,10.863232030905253,-55827
404,931938.0,129.43583333333333,10.87932840303451,-51534
405,990284.0,137.53944444444446,10.875794025598248,-53700
406,992509.0,137.84847222222223,10.857943259809577,-54190
407,985227.0,136.83708333333334,10.88146380143497,-52852
408,1000025.0,138.89236111111111,10.863851965830687,-53147
409,1022724.0,142.045,10.870557937901113,-54748
410,990431.0,137.5598611111111,10.87051738529651,-53411
411,1001063.0,139.0365277777778,10.870750440474493,-53589
412,1067817.0,148.30791666666667,10.854312333791036,-56346
413,1046135.0,145.29652777777778,10.855448007349715,-55558
414,987577.0,137.16347222222223,10.861721948041689,-53279
415,938528.0,130.35111111111112,10.885000647881647,-51814
416,981549.0,136.32625,10.858074943174168,-53763
417,954235.0,132.5326388888889,10.87888934126438,-52797
418,947213.0,131.5573611111111,10.87395850346093,-52167
419,913236.0,126.83833333333334,10.876329572523083,-51151
420,910891.0,126.51263888888889,10.87937541900044,-50584
421,940082.0,130.56694444444443,10.870986271116623,-51583
422,932122.0,129.46138888888888,10.875048853992494,-51641
423,903874.0,125.53805555555556,10.87789206056237,-51612
424,907847.0,126.0898611111111,10.87409919206306,-51112
425,889520.0,123.54444444444445,10.890310704006275,-50746
426,906732.0,125.935,10.877286564808337,-51389
427,929230.0,129.05972222222223,10.882974200065345,-52072
428,933779.0,129.69152777777776,10.878218631747526,-52148
429,998947.0,138.74263888888888,10.86983043523928,-54647
430,996905.0,138.45902777777778,10.859917044519442,-54575
431,936121.0,130.01680555555555,10.878883433672167,-52445
432,924125.0,128.35069444444446,10.885114204357622,-51609
433,966259.0,134.20263888888888,10.89186849473411,-53245
434,1008200.0,140.02777777777777,10.863574509751313,-54444
435,1031457.0,143.25791666666666,10.878042950045918,-55156
436,958865.0,133.17569444444445,10.87411154806828,-52827
437,937565.0,130.2173611111111,10.891961172480386,-51957
438,920404.0,127.8338888888889,10.874270642009845,-51930
439,919123.0,127.65597222222222,10.892454757027654,-52003
440,899951.0,124.99319444444444,10.875924356124658,-51355
441,889148.0,123.49277777777777,10.89650942328205,-50513
442,889954.0,123.60472222222222,10.88084873002493,-51150
443,922989.0,128.19291666666666,10.88003606370601,-51682
444,921672.0,128.01,10.879651089693473,-52248
445,940148.0,130.57611111111112,10.882888490096908,-52379
446,919052.0,127.64611111111111,10.880172581081663,-51451
447,928546.0,128.96472222222224,10.880547879805427,-51942
448,869664.0,120.78666666666666,10.889798831305445,-50001
449,921917.0,128.04402777777779,10.877687161824559,-52070
450,912974.0,126.80194444444444,10.880036815250142,-51059
451,861426.0,119.6425,10.903346009046468,-49627
452,875501.0,121.59736111111111,10.890154152977685,-50039
453,889952.0,123.60444444444444,10.884756875121827,-50800
454,953442.0,132.4225,10.877222183752767,-52713
455,941525.0,130.76736111111111,10.879716304650222,-52766
456,945509.0,131.32069444444446,10.880830796187531,-52655
457,930269.0,129.20402777777778,10.875731375630917,-52157
458,950593.0,132.02680555555557,10.871883205423323,-52715
459,948836.0,131.78277777777777,10.876724480130422,-52349
460,957811.0,133.02930555555557,10.877895501486789,-52538
461,931493.0,129.37402777777777,10.879521694064316,-52211
462,918586.0,127.5813888888889,10.88429303865747,-51061
463,918092.0,127.51277777777777,10.877562490669794,-51461
464,900600.0,125.08333333333333,10.893436471705016,-50224
465,901029.0,125.14291666666666,10.879566027554533,-50865
466,888626.0,123.42027777777778,10.893225132117582,-50359
467,926655.0,128.70208333333332,10.882780024084838,-51525
468,973423.0,135.1976388888889,10.880955436126685,-53186
469,972327.0,135.04541666666665,10.865088583908193,-53883
470,946331.0,131.4348611111111,10.877062910716544,-52663
471,959479.0,133.26097222222222,10.874665286385186,-52822
472,973322.0,135.1836111111111,10.878262330154717,-53353
473,934430.0,129.78194444444443,10.87504917397342,-51330
474,898651.0,124.81263888888888,10.894745174055798,-50064
475,917267.0,127.39819444444444,10.879196496106001,-51541
476,932314.0,129.48805555555555,10.88205652948154,-51909
477,910313.0,126.4323611111111,10.87985257164927,-50725
478,854139.0,118.63041666666666,10.899585258954632,-48925
479,898865.0,124.84236111111112,10.874779895409388,-50910
480,883195.0,122.66597222222222,10.886246693186061,-50331
481,866314.0,120.32138888888889,10.884160963004975,-49151
482,858907.0,119.29263888888889,10.894558186259943,-48779
483,840258.0,116.7025,10.87963719154005,-48405
484,862112.0,119.73777777777778,10.889018543791988,-49138
485,895318.0,124.34972222222223,10.901889431569101,-48490
486,903846.0,125.53416666666666,10.875329136755118,-49520
487,887512.0,123.26555555555555,10.876063745226297,-49457
488,917097.0,127.37458333333333,10.88250152094296,-50181
489,879563.0,122.16152777777778,10.889676666685812,-48610
490,901617.0,125.22458333333333,10.90142206989203,-48872
491,897677.0,124.67736111111111,10.898512099895342,-47800
492,936887.0,130.12319444444444,10.89314986165484,-49038
493,917326.0,127.40638888888888,10.892483607504941,-48428
494,916260.0,127.25833333333334,10.891689381963984,-48926
495,914475.0,127.01041666666667,10.891413956600676,-48939
496,890537.0,123.68569444444445,10.901204743029481,-47955
497,857423.0,119.08652777777777,10.895025530872607,-47048
498,870862.0,120.95305555555555,10.891186389697372,-48439
499,857058.0,119.03583333333333,10.903415213665205,-47166
500,814265.0,113.09236111111112,10.902887810720488,-45852
