Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DoubleDQN,512,1,-2178698.269188604,4.117801877544962,343.775
DoubleDQN,512,2,-2536274.8216294474,3.9801969804159243,392.0623611111111
DoubleDQN,512,3,-2591615.303716945,4.015454175058733,400.1011111111111
DoubleDQN,512,4,-2328489.5234413287,4.15767334729362,364.97805555555556
DoubleDQN,512,5,-2441497.0005416716,3.96772227254246,378.7740277777778
DoubleDQN,512,6,-2274318.7301684082,4.153642699048569,357.4140277777778
DoubleDQN,512,7,-2396189.6757955374,4.001157339886221,372.81569444444443
DoubleDQN,512,8,-2502582.173117752,4.04217821109228,388.0026388888889
DoubleDQN,512,9,-2326847.6214424465,4.19733865450224,365.14666666666665
DoubleDQN,512,10,-2235052.977153926,4.106889267961718,351.49291666666664
DoubleDQN,512,11,-2034765.0630725743,4.32674919005828,325.87375
DoubleDQN,512,12,-2230497.5674143843,4.140283848761826,351.19416666666666
DoubleDQN,512,13,-2148849.7500757826,4.232350758383193,340.77486111111114
DoubleDQN,512,14,-2423930.164138157,4.11078944913443,377.7648611111111
DoubleDQN,512,15,-2308330.569503941,4.10095048406489,361.61097222222224
DoubleDQN,512,16,-2227583.694749559,4.1233237455183565,350.6198611111111
DoubleDQN,512,17,-2191100.8212842555,4.204405323697118,346.3636111111111
DoubleDQN,512,18,-1983347.692852186,4.207115438917957,317.5361111111111
DoubleDQN,512,19,-2507312.355297532,4.149981239273377,389.7376388888889
DoubleDQN,512,20,-2346621.789258623,4.126836322291825,367.18805555555554
DoubleDQN,512,21,-2521534.5512436465,3.9465896233648246,389.6790277777778
DoubleDQN,512,22,-2324751.490115281,4.325979371283058,366.14194444444445
DoubleDQN,512,23,-2437853.7241874784,4.181476116336561,380.40555555555557
DoubleDQN,512,24,-2603761.3194679115,3.933815065523927,400.9716666666667
DoubleDQN,512,25,-2347630.9438999197,4.046667505748856,366.5265277777778
DoubleDQN,512,26,-2475230.738610648,4.120323137403901,384.98527777777775
DoubleDQN,512,27,-2365404.5858866926,4.032880810999981,368.8572222222222
DoubleDQN,512,28,-2493716.416568074,3.9259387159583423,385.6088888888889
DoubleDQN,512,29,-2386343.8222216615,4.014641417418556,371.5830555555556
DoubleDQN,512,30,-2505724.366913751,4.0211616303621645,388.2288888888889
DoubleDQN,512,31,-2552933.2366089355,3.927510660882501,393.8491666666667
DoubleDQN,512,32,-2441275.08289168,4.023873908382007,379.3047222222222
DoubleDQN,512,33,-2448333.5998269445,4.206616733374836,382.1125
DoubleDQN,512,34,-2584117.0493565924,4.010568819251078,399.0108333333333
DoubleDQN,512,35,-2474166.92331837,4.006112236148905,383.6954166666667
DoubleDQN,512,36,-2540872.025656304,4.011721925797491,393.0161111111111
DoubleDQN,512,37,-2441447.5394639424,4.085548123882879,379.9454166666667
DoubleDQN,512,38,-2451885.818351308,4.129141473687908,381.8311111111111
DoubleDQN,512,39,-2404614.322921713,4.198537245526373,375.95958333333334
DoubleDQN,512,40,-2113741.4254991156,4.148730262830299,335.0625
DoubleDQN,512,41,-1821403.9804032517,4.398361449063554,296.9563888888889
DoubleDQN,512,42,-2261289.5917573567,4.2341446238229725,356.40944444444443
DoubleDQN,512,43,-1837972.4041374202,4.545716679846696,300.7311111111111
DoubleDQN,512,44,-1867543.4607327313,4.364104778092162,303.02208333333334
DoubleDQN,512,45,-1869586.0031287833,4.4389444694304085,304.0541666666667
DoubleDQN,512,46,-2180626.468899856,4.141660217268318,344.2813888888889
DoubleDQN,512,47,-1976019.2651877902,4.201565824043394,316.4627777777778
DoubleDQN,512,48,-1685201.4937862928,4.474409876427737,278.7998611111111
DoubleDQN,512,49,-1666302.9159908667,4.416084566680639,275.59180555555554
DoubleDQN,512,50,-1999886.946677269,4.294723028076064,320.70930555555555
DoubleDQN,512,51,-1692629.3960446166,4.478133456624274,279.86875
DoubleDQN,512,52,-2104236.2156076995,4.281385958776869,335.06888888888886
DoubleDQN,512,53,-2461862.3002865016,3.9259542203868767,381.1848611111111
DoubleDQN,512,54,-2677755.8830496143,3.9974739065705975,411.8852777777778
DoubleDQN,512,55,-2644014.142474539,3.96819252475204,406.9061111111111
DoubleDQN,512,56,-2417289.190145221,4.035497419521115,376.08958333333334
DoubleDQN,512,57,-2389032.4253263213,4.093591376143154,372.74597222222224
DoubleDQN,512,58,-2300784.834650487,4.016835689157513,359.72180555555553
DoubleDQN,512,59,-2360898.964166146,4.216306118233923,370.06569444444443
DoubleDQN,512,60,-2549091.215186605,3.9956637363087815,393.9970833333333
DoubleDQN,512,61,-2628136.758510169,4.01047563658715,405.12375
DoubleDQN,512,62,-2644978.2343258406,4.012024582630867,407.47833333333335
DoubleDQN,512,63,-2293397.6793074007,4.20050451669812,360.5325
DoubleDQN,512,64,-2015362.3263576706,4.250189975490727,322.41333333333336
DoubleDQN,512,65,-1658052.6335477093,4.49726904776339,275.2577777777778
DoubleDQN,512,66,-1606343.198320216,4.5402750932992495,268.5059722222222
DoubleDQN,512,67,-1829453.2767304727,4.463496225276176,298.72569444444446
DoubleDQN,512,68,-1330903.7477378142,4.721600798661795,232.06375
DoubleDQN,512,69,-1834308.0752007088,4.352179577846155,298.28680555555553
DoubleDQN,512,70,-1783672.7919043417,4.411239068716942,291.84472222222223
DoubleDQN,512,71,-1292371.4923039938,4.693840456019681,226.43444444444444
DoubleDQN,512,72,-1717858.0979403416,4.486776485968638,283.45916666666665
DoubleDQN,512,73,-1508814.1632820233,4.6209144698413915,255.76666666666668
DoubleDQN,512,74,-1432465.9197955003,4.668195630537697,245.63555555555556
DoubleDQN,512,75,-1513388.0588647,4.63452703269888,256.53805555555556
DoubleDQN,512,76,-1916644.4817246457,4.231840593579583,308.51902777777775
DoubleDQN,512,77,-1662450.5562550828,4.426270119284537,275.1586111111111
DoubleDQN,512,78,-2509309.9789293413,4.060555909316906,389.12083333333334
DoubleDQN,512,79,-2539949.6764950706,4.181254557560344,394.5833333333333
DoubleDQN,512,80,-2599030.75446589,4.039809026680089,401.3745833333333
DoubleDQN,512,81,-2416727.080680008,4.233873944412129,377.9952777777778
DoubleDQN,512,82,-2688900.6004051007,4.164408393353081,415.1025
DoubleDQN,512,83,-2176861.801692417,4.148113926543481,343.8230555555556
DoubleDQN,512,84,-2793035.8575729243,4.043238151485617,428.3540277777778
DoubleDQN,512,85,-2662913.785947732,4.052003034199564,410.3691666666667
DoubleDQN,512,86,-2501942.9022180205,4.065154196953546,388.1436111111111
DoubleDQN,512,87,-2585251.3652045834,4.155231103109096,400.615
DoubleDQN,512,88,-2631796.2295074333,3.8745246466853076,404.2725
DoubleDQN,512,89,-2535133.943623407,4.203889736500058,394.1408333333333
DoubleDQN,512,90,-2627890.782751723,3.974461408958361,404.7294444444444
DoubleDQN,512,91,-2531078.246331771,4.268357756892691,394.22222222222223
