Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DuelingDQN,1024,1,-2458822.81197905,3.9764193360509195,381.2673611111111
DuelingDQN,1024,2,-2486652.339989086,4.073064782917763,386.0990277777778
DuelingDQN,1024,3,-2474381.87917145,4.080001740635658,384.46416666666664
DuelingDQN,1024,4,-2543930.816434484,3.9592803866843833,392.9165277777778
DuelingDQN,1024,5,-2266560.1233689524,4.191817793665614,356.71819444444446
DuelingDQN,1024,6,-2217403.6286580567,4.145532996608099,349.42805555555555
DuelingDQN,1024,7,-2483046.6496327403,3.9466299241824814,384.3338888888889
DuelingDQN,1024,8,-2440374.679417805,4.261879518656837,381.5597222222222
DuelingDQN,1024,9,-2483076.862094815,4.159043646543822,386.46222222222224
DuelingDQN,1024,10,-2494433.605860882,4.121727759267175,387.6663888888889
DuelingDQN,1024,11,-2527741.3783036782,4.063008696011567,391.7052777777778
DuelingDQN,1024,12,-2660866.5708332728,3.9739782421281165,409.3045833333333
DuelingDQN,1024,13,-2294650.5497551966,4.228742428218077,360.9888888888889
DuelingDQN,1024,14,-2379873.534405985,4.326464867527405,373.8026388888889
DuelingDQN,1024,15,-2527687.722033589,4.0509761434110345,391.5775
DuelingDQN,1024,16,-2570352.5098268096,4.211867985092188,399.1120833333333
DuelingDQN,1024,17,-2282644.73392515,4.12351764602827,358.26916666666665
DuelingDQN,1024,18,-2311091.5948817204,4.412325140958386,365.10819444444445
DuelingDQN,1024,19,-2597396.8966510985,4.072390385607715,401.4734722222222
DuelingDQN,1024,20,-2286383.0212929524,4.128027544380544,358.8334722222222
DuelingDQN,1024,21,-2320527.074635935,4.076290690802375,363.05833333333334
DuelingDQN,1024,22,-2665405.5869841008,4.097339132438992,411.1686111111111
DuelingDQN,1024,23,-2424487.826031913,4.229419148218538,379.0286111111111
DuelingDQN,1024,24,-2511793.479973845,4.01820172633821,389.0422222222222
DuelingDQN,1024,25,-2371919.114582077,4.382567921746949,373.25888888888886
DuelingDQN,1024,26,-2637776.6017127563,3.9602694788676263,405.9605555555556
DuelingDQN,1024,27,-2326806.283872476,4.13971834205426,364.5647222222222
DuelingDQN,1024,28,-2419673.647089584,4.003421627040296,376.1
DuelingDQN,1024,29,-2563235.7390572284,4.0122397940410925,396.1273611111111
DuelingDQN,1024,30,-2420557.834260646,4.159516254111265,377.78375
DuelingDQN,1024,31,-2302051.8814758477,3.9993905945462385,359.72333333333336
DuelingDQN,1024,32,-2465070.0361702912,4.083707891971089,383.2079166666667
DuelingDQN,1024,33,-2507711.948259027,4.317042453053532,391.46375
DuelingDQN,1024,34,-2452788.7918315977,4.034905728403721,381.01416666666665
DuelingDQN,1024,35,-2667558.597191211,4.004408433165324,410.53833333333336
DuelingDQN,1024,36,-2615131.298090312,3.91084313966133,402.3211111111111
DuelingDQN,1024,37,-2332517.7049103626,4.174809717105815,365.7088888888889
DuelingDQN,1024,38,-2552488.382814241,4.001814187797371,394.53041666666667
DuelingDQN,1024,39,-2498537.076817888,4.0953878841923625,387.97291666666666
DuelingDQN,1024,40,-2564462.626915249,4.028227464982327,396.4576388888889
