Agent,Hidden_Layer_Size,Episode,Total_Rewards,Average_Speed,Average_Waiting_Time
DQN,128,1,-2379187.0728602754,4.235346276727683,372.7961111111111
DQN,128,2,-2472631.569939312,4.072519923518372,384.14625
DQN,128,3,-2365057.617142996,4.152658158798832,370.00680555555556
DQN,128,4,-2199622.6783754746,4.113087861872262,346.63402777777776
DQN,128,5,-2509364.422293031,4.040619195211254,388.9290277777778
DQN,128,6,-2534071.910975429,4.0084179631565,392.0386111111111
DQN,128,7,-2602690.3754975265,4.037592066842699,401.86069444444445
DQN,128,8,-2470230.6885959,4.069490497854815,383.7825
DQN,128,9,-2430502.767531022,4.082142178309167,378.39125
DQN,128,10,-2393497.6364699183,4.024671775584791,372.6769444444444
DQN,128,11,-2024016.4672845341,4.259410241152923,323.7075
DQN,128,12,-2328976.9141242257,4.078251253010785,364.25152777777777
DQN,128,13,-2441724.8804476657,4.215807280526027,381.2865277777778
DQN,128,14,-2405127.501059635,4.1060069921693065,375.10555555555555
DQN,128,15,-2161671.530673811,4.171173247491173,341.94388888888886
DQN,128,16,-2288949.9679189133,4.068597727982569,358.59569444444446
DQN,128,17,-2293987.3063293532,4.246023587989486,361.06958333333336
DQN,128,18,-2114701.0821537366,4.231304478923932,336.0215277777778
DQN,128,19,-2277137.4638263294,4.295479735362651,359.2238888888889
DQN,128,20,-2526495.3671421097,4.139203298046538,392.2941666666667
DQN,128,21,-2063993.630160251,4.2392690899498975,329.05847222222224
DQN,128,22,-2208282.411282035,4.254897129671832,349.2548611111111
DQN,128,23,-2372399.407790072,4.210730510855095,371.6072222222222
DQN,128,24,-2451093.3833191167,3.987286400770022,380.3025
DQN,128,25,-2594077.022862469,3.995680298028138,400.2452777777778
DQN,128,26,-2557868.1623551114,4.097372807192033,396.23319444444445
DQN,128,27,-1824951.815292632,4.349335964918872,296.9588888888889
DQN,128,28,-2674050.3444680134,3.999689720418934,411.3927777777778
DQN,128,29,-2319343.2923810743,4.001551553527824,362.1465277777778
DQN,128,30,-2476618.8205047697,4.028724775024524,384.26208333333335
DQN,128,31,-2327488.0528989113,4.162749327179322,364.88972222222225
DQN,128,32,-2520025.7738997834,3.928378198256771,389.2873611111111
DQN,128,33,-1921629.5836029383,4.388880850418345,310.78180555555554
DQN,128,34,-2708749.6679066075,3.8196991114907846,414.4122222222222
DQN,128,35,-1705861.3720132685,4.483175457643848,281.75694444444446
DQN,128,36,-2476736.2226175023,4.0350386354452,384.3415277777778
DQN,128,37,-1953313.0829205133,4.357179470151311,314.8652777777778
DQN,128,38,-2012558.2959867518,4.320607066249852,322.72805555555556
DQN,128,39,-2440799.7630748004,3.979586683251907,378.79583333333335
DQN,128,40,-1637283.7685260633,4.519697728126492,272.5975
DQN,128,41,-2544603.7794738044,3.867933675008961,392.0965277777778
DQN,128,42,-1715322.9984511668,4.381750087440165,282.05680555555557
DQN,128,43,-2337240.3239626945,4.212648343062933,366.74319444444444
DQN,128,44,-2437364.018845791,3.9992636868708455,378.5154166666667
DQN,128,45,-2528081.7024395135,4.0426291924983895,391.54875
DQN,128,46,-2567995.640716585,4.2582411687693,399.24847222222223
DQN,128,47,-2454973.960773214,3.9639728258177347,380.60833333333335
DQN,128,48,-1525075.6248361417,4.660449727255406,258.42055555555555
DQN,128,49,-2613222.82450116,3.935474716800741,402.3023611111111
DQN,128,50,-2644501.068873551,3.8866935437861896,406.15875
DQN,128,51,-2328208.6852266267,4.190546101938721,365.2677777777778
DQN,128,52,-2496109.050021214,4.220985481085217,388.89166666666665
DQN,128,53,-1949574.5976941858,4.356811209363274,314.34236111111113
DQN,128,54,-2445276.867214845,3.98284912382099,379.4502777777778
DQN,128,55,-2490585.0156882047,4.048999842207752,386.40458333333333
DQN,128,56,-2432791.677559201,4.009337870103878,377.9811111111111
DQN,128,57,-2491283.1472151414,3.951275791800535,385.52430555555554
DQN,128,58,-2404348.2379667535,4.035163421035865,374.2888888888889
DQN,128,59,-2639652.0918514756,4.0572626750862275,407.19097222222223
